ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
569	"AT2G43500"	"NLP8"	chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	569	2,2,2	6,9,0	0,0,1	1,2,2	152	149	0.00143111867114	0.0133145147797	0.246,0.179,1.0	0.0,0.0,0.329	0.365
571	"AT3G51830"	"SAC8"	chr3	+	19220687	19220820	19220687	19220815	19220917	19221009	571	2,16,2	46,67,35	0,9,10	25,66,20	153	149	0.595938208131	1.0	0.041,0.189,0.053	0.0,0.117,0.327	-0.054
573	"AT1G18030"	"AT1G18030"	chr1	+	6206124	6206218	6206124	6206214	6206319	6206367	573	0,0,0	45,56,58	2,1,1	68,105,45	152	149	1	1.0	0.0,0.0,0.0	0.028,0.009,0.021	-0.019
576	"AT3G14420"	"GLO1"	chr3	+	4823177	4823251	4823177	4823247	4823340	4823437	576	0,1,1	0,0,0	0,0,0	0,0,1	152	149	1	1.0	NA,1.0,1.0	NA,NA,0.0	1.0
577	"AT4G19040"	"EDR2"	chr4	-	10433201	10433256	10433216	10433256	10432977	10433126	577	1,0,2	60,62,68	8,16,3	63,142,74	163	149	1.04107368876e-05	0.000146594430228	0.015,0.0,0.026	0.104,0.093,0.036	-0.064
582	"AT2G04039"	"AT2G04039"	chr2	+	1334124	1334202	1334124	1334197	1334283	1334566	582	6,4,6	889,1053,1097	4,11,3	955,1871,934	153	149	1	1.0	0.007,0.004,0.005	0.004,0.006,0.003	0.001
583	"AT2G36060"	"UEV1C"	chr2	-	15143225	15143351	15143228	15143351	15142676	15143152	583	537,613,538	5,4,3	522,692,325	9,16,11	151	149	0.000836026400943	0.00854058342924	0.991,0.993,0.994	0.983,0.977,0.967	0.017
584	"AT2G36060"	"UEV1C"	chr2	-	15143474	15143617	15143477	15143617	15143225	15143351	584	26,43,32	246,271,201	73,126,61	190,273,150	151	149	1.68531855138e-13	8.78050965269e-12	0.094,0.135,0.136	0.275,0.313,0.286	-0.17
585	"AT2G37760"	"AKR4C8"	chr2	+	15833233	15833486	15833233	15833482	15833655	15833920	585	1,1,0	181,159,202	0,1,0	224,297,159	152	149	1	1.0	0.005,0.006,0.0	0.0,0.003,0.0	0.003
586	"AT1G28660"	"AT1G28660"	chr1	-	10072529	10072675	10072532	10072675	10072180	10072457	586	26,48,34	0,0,1	19,40,18	0,0,0	151	149	1	1.0	1.0,1.0,0.971	1.0,1.0,1.0	-0.01
590	"AT4G16695"	"AT4G16695"	chr4	+	9394420	9394573	9394420	9394569	9395060	9395142	590	0,3,4	7,7,14	16,12,8	19,12,14	152	149	0.00604159430163	0.0374722694184	0.0,0.296,0.219	0.452,0.495,0.359	-0.264
591	"AT1G21560"	"AT1G21560"	chr1	+	7554783	7555007	7554783	7554975	7555182	7556032	591	4,19,17	27,47,36	12,22,10	24,32,14	180	149	0.0565911818359	0.245700047804	0.109,0.251,0.281	0.293,0.363,0.372	-0.129
592	"AT2G39800"	"P5CSA"	chr2	-	16599875	16599972	16599884	16599972	16599686	16599790	592	886,908,746	2,1,2	517,1184,605	0,0,0	157	149	1	1.0	0.998,0.999,0.997	1.0,1.0,1.0	-0.002
593	"AT5G59480"	"AT5G59480"	chr5	-	23980392	23980480	23980395	23980480	23980020	23980299	593	83,93,64	0,0,0	95,224,110	0,1,0	151	149	1	1.0	1.0,1.0,1.0	1.0,0.995,1.0	0.002
594	"AT2G05520"	"GRP3"	chr2	+	2026523	2026628	2026523	2026610	2026649	2027117	594	2212,2012,2168	12,16,11	1327,2640,1006	0,0,0	166	149	1	1.0	0.994,0.991,0.994	1.0,1.0,1.0	-0.007
595	"AT2G05520"	"GRP3"	chr2	+	2026523	2026628	2026523	2026610	2026670	2027117	595	1272,1449,1637	11,16,13	970,1954,737	11,49,7	166	149	0.00247046770559	0.0198017488402	0.99,0.988,0.991	0.988,0.973,0.99	0.006
596	"AT2G05520"	"GRP3"	chr2	+	2026523	2026628	2026523	2026610	2026712	2027117	596	1272,1443,1632	2,0,0	964,1943,736	0,2,0	166	149	1	1.0	0.998,1.0,1.0	1.0,0.999,1.0	-0.0
597	"AT2G05520"	"GRP3"	chr2	+	2026523	2026649	2026523	2026610	2026712	2027117	597	1342,1498,1710	2,0,0	1035,2013,760	0,2,0	187	149	1	1.0	0.998,1.0,1.0	1.0,0.999,1.0	-0.0
598	"AT2G05520"	"GRP3"	chr2	+	2026523	2026649	2026523	2026628	2026712	2027117	598	70,55,81	0,0,3	71,70,24	0,0,0	169	149	1	1.0	1.0,1.0,0.96	1.0,1.0,1.0	-0.013
599	"AT2G05520"	"GRP3"	chr2	+	2026523	2026649	2026523	2026610	2026733	2027117	599	1317,1562,1681	0,0,1	1061,2087,798	0,0,0	187	149	1	1.0	1.0,1.0,0.999	1.0,1.0,1.0	-0.0
602	"AT3G51880"	"HMGB1"	chr3	-	19247435	19247525	19247456	19247525	19246990	19247333	602	25,22,25	437,438,474	40,59,29	497,596,331	169	149	0.00205025980504	0.0178030893071	0.048,0.042,0.044	0.066,0.08,0.072	-0.028
605	"AT3G60250"	"CKB3"	chr3	-	22270992	22271158	22270995	22271158	22270336	22270844	605	49,65,73	52,76,55	59,106,46	129,125,97	151	149	0.00471748557985	0.0317244391489	0.482,0.458,0.567	0.311,0.456,0.319	0.14
609	"AT5G61150"	"VIP4"	chr5	-	24604074	24604326	24604080	24604326	24603655	24603983	609	207,196,215	10,5,0	170,240,134	22,28,16	154	149	6.7656236169e-10	3.20444536764e-08	0.952,0.974,1.0	0.882,0.892,0.89	0.087
610	"AT3G47010"	"AT3G47010"	chr3	-	17317588	17317776	17317593	17317776	17317316	17317518	610	0,0,0	18,50,31	0,2,0	14,26,18	153	149	1	1.0	0.0,0.0,0.0	0.0,0.07,0.0	-0.023
611	"AT2G41150"	"AT2G41150"	chr2	+	17154892	17155026	17154892	17154995	17155097	17155327	611	4,0,0	5,4,6	3,3,0	11,25,23	179	149	0.759726776515	1.0	0.4,0.0,0.0	0.185,0.091,0.0	0.041
612	"AT5G46110"	"TPT"	chr5	+	18697234	18697890	18697234	18697883	18697957	18698023	612	83,89,68	1367,1752,1050	50,165,80	1117,3199,1490	155	149	0.269812453295	0.793843549123	0.055,0.047,0.059	0.041,0.047,0.049	0.008
614	"AT5G46110"	"TPT"	chr5	+	18699958	18700063	18699958	18700059	18700194	18700656	614	6,6,8	3068,3373,3665	1,13,6	5917,10542,5294	152	149	1	1.0	0.002,0.002,0.002	0.0,0.001,0.001	0.001
617	"AT2G17510"	"EMB2763"	chr2	-	7612961	7613066	7612997	7613066	7612561	7612687	617	1,0,0	51,79,58	0,0,0	23,81,25	184	149	1	1.0	0.016,0.0,0.0	0.0,0.0,0.0	0.005
619	"AT2G46420"	"AT2G46420"	chr2	+	19056544	19056666	19056544	19056634	19056765	19057096	619	4,2,1	97,171,162	1,9,5	150,283,111	180	149	0.146044858023	0.481578297658	0.033,0.01,0.005	0.005,0.026,0.036	-0.006
620	"AT3G21250"	"ABCC8"	chr3	-	7460421	7460508	7460454	7460508	7459722	7460334	620	81,139,50	6,15,11	65,136,47	3,3,0	181	149	1.10526864167e-05	0.000151538147976	0.917,0.884,0.789	0.947,0.974,1.0	-0.11
622	"AT3G26890"	"AT3G26890"	chr3	-	9911414	9911621	9911606	9911621	9909317	9910792	622	32,48,34	2,7,0	10,40,17	3,2,2	298	149	0.534106531272	1.0	0.889,0.774,1.0	0.625,0.909,0.81	0.106
625	"AT4G13040"	"AT4G13040"	chr4	+	7614559	7614668	7614559	7614615	7614767	7614948	625	132,117,114	7,3,9	99,168,96	23,24,19	201	149	6.86853291132e-07	1.278037731e-05	0.933,0.967,0.904	0.761,0.838,0.789	0.139
626	"AT1G73390"	"AT1G73390"	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	626	5,3,3	29,30,13	21,22,9	3,16,10	152	149	5.41061706549e-08	1.3423483291e-06	0.145,0.089,0.184	0.873,0.574,0.469	-0.499
627	"AT5G47620"	"AT5G47620"	chr5	-	19304056	19304280	19304064	19304280	19302658	19303718	627	102,166,110	0,0,0	69,146,63	0,4,0	156	149	1	1.0	1.0,1.0,1.0	1.0,0.972,1.0	0.009
628	"AT5G47620"	"AT5G47620"	chr5	-	19304365	19304453	19304367	19304453	19304056	19304280	628	1,2,0	96,119,98	0,2,0	51,94,26	150	149	1	1.0	0.01,0.016,0.0	0.0,0.021,0.0	0.002
629	"AT5G64990"	"RABH1A"	chr5	-	25964350	25964442	25964371	25964442	25964177	25964266	629	0,0,0	2,8,9	4,0,0	4,6,6	169	149	0.149808352313	0.487813447219	0.0,0.0,0.0	0.469,0.0,0.0	-0.156
630	"AT3G21600"	"AT3G21600"	chr3	-	7607215	7607386	7607219	7607386	7607013	7607098	630	0,0,0	19,63,25	0,0,2	27,21,7	152	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.219	-0.073
631	"AT1G35340"	"AT1G35340"	chr1	+	12978235	12978355	12978235	12978340	12978439	12978514	631	181,218,187	1,1,0	209,380,188	0,0,0	163	149	1	1.0	0.994,0.995,1.0	1.0,1.0,1.0	-0.004
632	"AT1G13170"	"ORP1D"	chr1	-	4490266	4490790	4490329	4490790	4489995	4490151	632	0,0,1	38,42,51	1,1,2	43,82,29	211	149	1	1.0	0.0,0.0,0.014	0.016,0.009,0.046	-0.019
633	"AT2G43950"	"OEP37"	chr2	-	18200931	18201052	18200996	18201052	18200323	18200684	633	259,354,304	2,0,0	344,502,207	0,0,0	213	149	1	1.0	0.989,1.0,1.0	1.0,1.0,1.0	-0.004
634	"AT4G25720"	"QCT"	chr4	-	13100785	13100883	13100845	13100883	13100416	13100487	634	114,174,150	0,4,2	123,250,173	0,0,0	208	149	0.567373253491	1.0	1.0,0.969,0.982	1.0,1.0,1.0	-0.016
635	"AT3G18380"	"SHH2"	chr3	-	6312246	6312448	6312255	6312448	6312005	6312081	635	30,52,48	5,5,5	39,56,26	7,12,7	157	149	0.0580699297059	0.250036639477	0.851,0.908,0.901	0.841,0.816,0.779	0.075
636	"AT1G72930"	"TIR"	chr1	+	27439451	27439973	27439451	27439930	27440071	27440464	636	4,15,6	289,560,582	5,14,6	559,1125,752	191	149	0.511144091137	1.0	0.011,0.02,0.008	0.007,0.01,0.006	0.005
637	"AT1G63770"	"AT1G63770"	chr1	-	23658411	23658526	23658415	23658526	23658215	23658332	637	10,6,4	935,1015,841	4,13,3	796,1379,710	152	149	1	1.0	0.01,0.006,0.005	0.005,0.009,0.004	0.001
638	"AT4G36980"	"AT4G36980"	chr4	-	17434316	17434461	17434319	17434461	17433989	17434142	638	5,7,4	155,239,139	6,5,5	424,413,192	151	149	0.110572308046	0.400056753416	0.031,0.028,0.028	0.014,0.012,0.025	0.012
639	"AT4G30160"	"VLN4"	chr4	+	14757777	14757815	14757777	14757788	14757904	14758045	639	1,1,0	98,124,107	0,0,0	53,146,44	175	149	1	1.0	0.009,0.007,0.0	0.0,0.0,0.0	0.005
641	"AT2G17560"	"HMGB4"	chr2	-	7642599	7642674	7642611	7642674	7642164	7642506	641	302,432,360	1,1,6	610,736,353	7,16,9	160	149	0.0166991980149	0.0870028216576	0.996,0.998,0.982	0.988,0.977,0.973	0.013
642	"AT4G12850"	"AT4G12850"	chr4	+	7536974	7537424	7536974	7537203	7538081	7538276	642	14,19,10	4,13,13	31,17,13	8,3,5	298	149	0.032986468148	0.154828377523	0.636,0.422,0.278	0.66,0.739,0.565	-0.209
644	"AT5G10605"	"AT5G10605"	chr5	-	3353056	3353392	3353180	3353392	3352897	3352941	644	10,23,8	7,8,1	12,27,7	6,19,2	272	149	0.40760608228	1.0	0.439,0.612,0.814	0.523,0.438,0.657	0.082
645	"AT5G38470"	"RAD23D"	chr5	+	15406994	15407105	15406994	15407101	15407194	15407273	645	22,24,17	398,575,440	14,15,13	634,888,395	152	149	0.00108656531495	0.0104833431313	0.051,0.039,0.036	0.021,0.016,0.031	0.019
647	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854241	15854164	15854211	15854326	15854439	647	113,92,108	0,0,2	181,200,112	8,6,0	178	149	0.0125713964447	0.069677633486	1.0,1.0,0.978	0.95,0.965,1.0	0.021
648	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854241	15854164	15854211	15854362	15854460	648	85,67,75	0,4,0	108,111,80	0,0,0	178	149	0.636526411252	1.0	1.0,0.933,1.0	1.0,1.0,1.0	-0.022
649	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854245	15854164	15854211	15854362	15854460	649	58,50,50	0,4,0	63,80,50	0,0,0	182	149	0.594466577322	1.0	1.0,0.911,1.0	1.0,1.0,1.0	-0.03
650	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854245	15854164	15854241	15854362	15854460	650	4,4,7	31,21,32	1,7,3	46,38,33	152	149	0.13225332531	0.453315674253	0.112,0.157,0.177	0.021,0.153,0.082	0.063
653	"AT1G74530"	"AT1G74530"	chr1	-	28010054	28010124	28010058	28010124	28009898	28009973	653	1,3,1	157,158,140	1,4,1	166,317,134	152	149	1	1.0	0.006,0.018,0.007	0.006,0.012,0.007	0.002
654	"AT5G06250"	"AT5G06250"	chr5	-	1893445	1894124	1893490	1894124	1892713	1892949	654	4,2,3	2,0,0	1,6,2	0,0,0	193	149	1	1.0	0.607,1.0,1.0	1.0,1.0,1.0	-0.131
655	"AT2G29890"	"VLN1"	chr2	+	12747605	12747759	12747605	12747753	12747869	12747880	655	2,5,1	1,7,10	7,9,6	17,15,2	154	149	0.385421161404	1.0	0.659,0.409,0.088	0.285,0.367,0.744	-0.08
656	"AT2G29890"	"VLN1"	chr2	+	12748698	12748987	12748698	12748921	12749111	12749278	656	0,1,2	47,52,49	0,0,0	119,113,65	214	149	1	1.0	0.0,0.013,0.028	0.0,0.0,0.0	0.014
657	"AT5G61530"	"AT5G61530"	chr5	+	24743833	24744078	24743833	24744051	24744193	24744350	657	121,192,174	14,14,14	130,190,98	5,14,2	175	149	0.0335515542192	0.156074640609	0.88,0.921,0.914	0.957,0.92,0.977	-0.046
658	"AT3G13870"	"RHD3"	chr3	-	4570241	4570312	4570245	4570312	4570053	4570156	658	2,0,0	118,169,53	0,3,0	58,130,68	152	149	1	1.0	0.016,0.0,0.0	0.0,0.022,0.0	-0.002
659	"AT5G03180"	"AT5G03180"	chr5	-	755161	755330	755173	755330	754625	755081	659	33,4,10	6,3,0	17,21,13	1,6,2	160	149	0.837574916072	1.0	0.837,0.554,1.0	0.941,0.765,0.858	-0.058
661	"AT5G53050"	"AT5G53050"	chr5	-	21511417	21511543	21511425	21511543	21510837	21510925	661	2,0,0	98,115,124	1,1,3	107,233,115	156	149	1	1.0	0.019,0.0,0.0	0.009,0.004,0.024	-0.006
662	"AT2G26670"	"HO1"	chr2	+	11341683	11342239	11341683	11342095	11342894	11343118	662	347,401,290	28,32,3	327,555,305	8,14,11	292	149	0.0019641657666	0.0173445824474	0.863,0.865,0.98	0.954,0.953,0.934	-0.044
663	"AT5G04220"	"SYT3"	chr5	-	1157351	1157452	1157377	1157452	1157188	1157265	663	24,35,41	5,15,14	15,35,13	1,9,10	174	149	0.736914857062	1.0	0.804,0.666,0.715	0.928,0.769,0.527	-0.013
664	"AT1G27450"	"APT1"	chr1	+	9532870	9533038	9532870	9532963	9533364	9533514	664	3,5,4	666,892,734	3,2,1	823,1115,648	223	149	1	1.0	0.003,0.004,0.004	0.002,0.001,0.001	0.002
665	"AT2G26510"	"NAT3"	chr2	+	11276602	11276694	11276602	11276657	11276788	11276866	665	142,202,141	1,2,1	127,192,72	3,5,2	185	149	0.0730291068416	0.294947012903	0.991,0.988,0.991	0.972,0.969,0.967	0.021
666	"AT3G52260"	"AT3G52260"	chr3	-	19384455	19384525	19384459	19384525	19383915	19384000	666	11,15,6	32,57,45	37,46,17	30,31,20	152	149	2.46417652949e-09	8.5589064791e-08	0.252,0.205,0.116	0.547,0.593,0.455	-0.341
667	"AT3G52260"	"AT3G52260"	chr3	-	19386093	19386272	19386211	19386272	19385973	19386020	667	12,19,6	0,0,0	5,18,0	2,0,0	266	149	1	1.0	1.0,1.0,1.0	0.583,1.0,NA	0.209
668	"AT1G45248"	"AT1G45248"	chr1	-	17164615	17164779	17164670	17164779	17164196	17164250	668	1,1,0	20,44,35	0,3,0	16,27,4	203	149	0.460087222707	1.0	0.035,0.016,0.0	0.0,0.075,0.0	-0.008
669	"AT5G26749"	"AT5G26749"	chr5	-	9398900	9399022	9398957	9399022	9398689	9398753	669	0,0,0	25,56,28	0,3,0	23,29,12	205	149	0.519359703301	1.0	0.0,0.0,0.0	0.0,0.07,0.0	-0.023
672	"AT4G28680"	"TYRDC"	chr4	+	14157417	14157480	14157417	14157474	14157728	14157793	672	0,4,0	14,12,13	0,0,0	26,23,20	154	149	0.335072043672	0.938562014802	0.0,0.244,0.0	0.0,0.0,0.0	0.081
673	"AT1G24260"	"SEP3"	chr1	-	8594806	8594891	8594809	8594891	8594629	8594697	673	0,0,0	1,0,1	0,0,1	0,1,0	151	149	1	1.0	0.0,NA,0.0	NA,0.0,1.0	-0.5
675	"AT1G67300"	"AT1G67300"	chr1	-	25194466	25194547	25194473	25194547	25194291	25194376	675	0,1,0	0,2,0	1,0,0	0,0,0	155	149	1	1.0	NA,0.325,NA	1.0,NA,NA	-0.675
676	"AT5G19000"	"BPM1"	chr5	+	6343126	6343498	6343126	6343475	6343643	6343725	676	0,0,1	13,24,9	0,1,0	16,32,11	171	149	1	1.0	0.0,0.0,0.088	0.0,0.027,0.0	0.02
677	"AT4G27050"	"AT4G27050"	chr4	-	13577742	13578051	13577905	13578051	13577550	13577660	677	30,34,19	0,1,0	17,32,26	0,0,0	298	149	1	1.0	1.0,0.944,1.0	1.0,1.0,1.0	-0.019
678	"AT1G12900"	"GAPA2"	chr1	-	4393541	4393850	4393545	4393850	4393223	4393468	678	3,3,2	4903,4772,3700	2,3,1	3846,9242,4249	152	149	1	1.0	0.001,0.001,0.001	0.001,0.0,0.0	0.001
679	"AT1G09932"	"AT1G09932"	chr1	-	3232882	3233109	3232964	3233109	3232669	3232777	679	0,1,0	18,4,14	0,0,0	10,7,5	230	149	1	1.0	0.0,0.139,0.0	0.0,0.0,0.0	0.046
681	"AT2G01320"	"ABCG7"	chr2	-	154610	154983	154676	154983	154130	154503	681	15,16,33	37,60,46	20,19,19	142,126,64	214	149	0.000399543511799	0.00462582599216	0.22,0.157,0.333	0.089,0.095,0.171	0.118
682	"AT2G31280"	"BHLH155"	chr2	+	13343075	13343252	13343075	13343201	13343337	13343662	682	3,0,1	74,123,109	0,0,1	191,178,71	199	149	1	1.0	0.029,0.0,0.007	0.0,0.0,0.01	0.009
683	"AT5G05800"	"LIMYB"	chr5	-	1744939	1745245	1745136	1745245	1744445	1744781	683	5,14,7	7,21,13	7,22,15	6,26,7	298	149	0.0802053235065	0.314187771029	0.263,0.25,0.212	0.368,0.297,0.517	-0.152
684	"AT1G68910"	"WIT2"	chr1	-	25908564	25908715	25908568	25908715	25908130	25908380	684	72,62,86	18,36,20	113,178,75	18,59,30	152	149	0.591881325274	1.0	0.797,0.628,0.808	0.86,0.747,0.71	-0.028
685	"AT3G06400"	"CHR11"	chr3	+	1944493	1944688	1944493	1944682	1944769	1944804	685	3,5,2	80,144,84	0,0,0	86,143,60	154	149	0.0827602700166	0.321776870736	0.035,0.033,0.023	0.0,0.0,0.0	0.03
686	"AT1G03160"	"FZL"	chr1	+	764698	764931	764698	764866	765024	765255	686	1,0,2	264,377,275	0,0,2	140,209,115	213	149	1	1.0	0.003,0.0,0.005	0.0,0.0,0.012	-0.001
687	"AT1G29040"	"AT1G29040"	chr1	+	10134504	10134581	10134504	10134536	10134685	10134797	687	104,111,98	12,16,12	130,188,112	10,14,5	193	149	0.0145753942554	0.0774875551741	0.87,0.843,0.863	0.909,0.912,0.945	-0.063
688	"AT1G29040"	"AT1G29040"	chr1	+	10134504	10134621	10134504	10134536	10134685	10134797	688	41,40,56	12,16,12	27,36,13	10,14,5	233	149	0.404082289446	1.0	0.686,0.615,0.749	0.633,0.622,0.624	0.057
689	"AT1G29040"	"AT1G29040"	chr1	+	10134504	10134621	10134504	10134581	10134685	10134797	689	13,12,12	76,83,54	8,3,0	111,155,99	188	149	3.77869052715e-08	1.09372098036e-06	0.119,0.103,0.15	0.054,0.015,0.0	0.101
690	"AT3G17300"	"AT3G17300"	chr3	+	5907759	5907804	5907759	5907796	5908277	5908375	690	152,156,111	7,2,6	227,235,124	13,18,8	156	149	0.0232054891026	0.115143426881	0.954,0.987,0.946	0.943,0.926,0.937	0.027
691	"AT2G27810"	"NAT12"	chr2	+	11854963	11855202	11854963	11855198	11855407	11855694	691	4,1,0	95,157,120	2,2,3	104,181,79	152	149	0.625706869544	1.0	0.04,0.006,0.0	0.019,0.011,0.036	-0.007
693	"AT4G40030"	"HTR8"	chr4	-	18556506	18556878	18556743	18556878	18556345	18556417	693	12,12,13	17,19,14	0,12,0	11,15,8	298	149	0.012311460938	0.0689706575129	0.261,0.24,0.317	0.0,0.286,0.0	0.177
694	"AT5G43990"	"SUVR2"	chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	694	3,7,5	12,16,5	3,18,10	7,6,2	208	149	0.0183246861434	0.0945263512942	0.152,0.239,0.417	0.235,0.682,0.782	-0.297
698	"AT3G47930"	"GLDH"	chr3	+	17686118	17686539	17686118	17686483	17686878	17687019	698	119,140,87	0,0,3	111,181,81	0,0,1	204	149	1	1.0	1.0,1.0,0.955	1.0,1.0,0.983	-0.009
702	"AT4G35300"	"MSSP2"	chr4	-	16799424	16799553	16799455	16799553	16798992	16799101	702	1,0,0	0,2,0	0,4,4	0,4,0	179	149	1	1.0	1.0,0.0,NA	NA,0.454,1.0	-0.227
703	"AT4G35300"	"MSSP2"	chr4	-	16799424	16799553	16799455	16799553	16798992	16799167	703	5,1,2	5,4,2	8,7,8	1,9,6	179	149	0.158044884379	0.499038695524	0.454,0.172,0.454	0.869,0.393,0.526	-0.236
705	"AT5G56500"	"CPN60B3"	chr5	+	22873790	22873908	22873790	22873871	22874044	22874261	705	0,2,0	48,49,35	0,3,2	20,41,16	185	149	0.44757789137	1.0	0.0,0.032,0.0	0.0,0.056,0.091	-0.038
708	"AT1G05380"	"AT1G05380"	chr1	+	1576862	1577148	1576862	1577127	1577221	1579195	708	18,18,7	0,0,0	10,23,6	0,5,0	169	149	0.0728990673267	0.294947012903	1.0,1.0,1.0	1.0,0.802,1.0	0.066
710	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822146	3823088	3821442	3821780	710	4,5,5	0,3,0	6,3,1	0,4,0	277	149	0.555281131616	1.0	1.0,0.473,1.0	1.0,0.287,1.0	0.062
711	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822163	3823088	3821442	3821780	711	4,7,5	7,3,5	6,3,2	10,1,4	294	149	0.548134838691	1.0	0.225,0.542,0.336	0.233,0.603,0.202	0.022
712	"AT1G11360"	"AT1G11360"	chr1	-	3822146	3823088	3822163	3823088	3821442	3821780	712	0,5,0	7,3,5	0,4,1	10,1,4	165	149	0.626269100546	1.0	0.0,0.601,0.0	0.0,0.783,0.184	-0.122
713	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822146	3823088	3821442	3821795	713	13,13,23	16,23,24	20,19,13	24,35,18	277	149	0.644835424089	1.0	0.304,0.233,0.34	0.31,0.226,0.28	0.02
714	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822163	3823088	3821442	3821795	714	13,15,23	101,74,97	20,19,14	146,191,75	294	149	0.117837672044	0.414820453614	0.061,0.093,0.107	0.065,0.048,0.086	0.021
715	"AT1G11360"	"AT1G11360"	chr1	-	3822146	3823088	3822163	3823088	3821442	3821795	715	16,25,24	101,74,97	24,35,19	146,191,75	165	149	0.296635704779	0.849160451593	0.125,0.234,0.183	0.129,0.142,0.186	0.028
717	"AT2G32080"	"PURA1"	chr2	-	13643266	13643410	13643269	13643410	13642957	13643191	717	47,53,45	122,170,100	62,94,50	126,267,150	151	149	0.842465201177	1.0	0.275,0.235,0.307	0.327,0.258,0.248	-0.005
718	"AT1G72650"	"TRFL6"	chr1	+	27351193	27351264	27351193	27351246	27351417	27352308	718	10,4,7	12,23,15	3,4,1	7,52,4	166	149	0.0130947402416	0.0710662465195	0.428,0.135,0.295	0.278,0.065,0.183	0.111
719	"AT1G53165"	"ATMAP4K	chr1	+	19817095	19817248	19817095	19817224	19817312	19817562	719	7,3,5	30,20,40	0,1,1	24,49,16	172	149	1	1.0	0.168,0.115,0.098	0.0,0.017,0.051	0.104
720	"AT5G57060"	"AT5G57060"	chr5	+	23090626	23090714	23090626	23090675	23091000	23091108	720	1,5,4	41,41,33	4,4,4	30,52,24	187	149	0.522939756897	1.0	0.019,0.089,0.088	0.096,0.058,0.117	-0.025
721	"AT5G44250"	"AT5G44250"	chr5	-	17825290	17825356	17825298	17825356	17825135	17825216	721	2,1,0	88,64,80	0,3,0	30,58,23	156	149	1	1.0	0.021,0.015,0.0	0.0,0.047,0.0	-0.004
722	"AT4G38970"	"FBA2"	chr4	-	18164126	18164261	18164130	18164261	18163495	18163992	722	1,0,8	8171,10108,7609	1,2,0	9468,20792,10214	152	149	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
723	"AT3G21175"	"GATA24"	chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	723	25,33,25	41,61,43	17,25,11	26,46,18	154	149	0.981498884874	1.0	0.371,0.344,0.36	0.387,0.345,0.372	-0.01
724	"AT1G21610"	"AT1G21610"	chr1	+	7578051	7578165	7578051	7578162	7578250	7578956	724	0,2,1	80,118,116	0,0,0	104,137,57	151	149	1	1.0	0.0,0.016,0.008	0.0,0.0,0.0	0.008
725	"AT5G62000"	"ARF2"	chr5	+	24914502	24914720	24914502	24914605	24914816	24915210	725	687,922,927	1,0,1	916,1278,647	0,0,1	263	149	1	1.0	0.997,1.0,0.998	1.0,1.0,0.997	-0.001
726	"AT1G28100"	"AT1G28100"	chr1	+	9802915	9802978	9802915	9802954	9803206	9803375	726	10,3,1	67,68,72	2,4,3	51,87,41	172	149	0.470481008292	1.0	0.114,0.037,0.012	0.033,0.038,0.06	0.011
727	"AT1G28100"	"AT1G28100"	chr1	+	9803623	9803680	9803623	9803676	9803770	9804092	727	136,172,172	0,2,0	141,169,93	0,0,0	152	149	1	1.0	1.0,0.988,1.0	1.0,1.0,1.0	-0.004
728	"AT3G05380"	"ALY2"	chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	728	16,11,10	3,4,5	0,8,0	1,2,3	183	149	0.015615799558	0.0821801168658	0.813,0.691,0.62	0.0,0.765,0.0	0.453
729	"AT1G10670"	"ACLA-1"	chr1	+	3535382	3535645	3535382	3535578	3535773	3535885	729	0,0,0	116,149,47	2,1,2	101,163,93	215	149	1	1.0	0.0,0.0,0.0	0.014,0.004,0.015	-0.011
730	"AT4G05590"	"MPC3"	chr4	+	2907631	2907897	2907631	2907730	2908016	2908090	730	80,75,74	0,0,0	52,67,51	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.971,1.0	0.01
731	"AT3G13560"	"AT3G13560"	chr3	-	4427849	4428179	4427864	4428179	4427217	4427313	731	17,33,15	6,9,6	16,44,23	12,19,4	163	149	0.557171874572	1.0	0.721,0.77,0.696	0.549,0.679,0.84	0.04
