ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1218	"AT4G13100"	"AT4G13100"	chr4	-	7636437	7636855	7636437	7636846	7637036	7637529	1218	160,121,220	16,7,22	168,105,224	20,5,25	107	99	0.614298657985	1.0	0.902,0.941,0.902	0.886,0.951,0.892	0.005
1219	"AT4G32650"	"KAT3"	chr4	-	15751689	15751836	15751689	15751833	15751933	15752012	1219	56,45,85	7,5,8	65,54,77	13,3,8	101	99	0.756086076194	1.0	0.887,0.898,0.912	0.831,0.946,0.904	0.005
1221	"AT4G31880"	"AT4G31880"	chr4	-	15421248	15422094	15421248	15422091	15422202	15422241	1221	67,59,101	5,5,5	111,64,75	12,3,5	101	99	0.56541478336	1.0	0.929,0.92,0.952	0.901,0.954,0.936	0.003
1222	"AT4G10925"	"SKIP8"	chr4	-	6704034	6704376	6704034	6704351	6704463	6704603	1222	0,1,1	8,6,16	1,0,1	14,11,11	123	99	1	1.0	0.0,0.118,0.048	0.054,0.0,0.068	0.015
1223	"AT3G05420"	"ACBP4"	chr3	+	1563411	1563606	1563414	1563606	1563226	1563298	1223	58,65,130	57,50,93	94,65,112	74,35,95	101	99	0.635590878806	1.0	0.499,0.56,0.578	0.555,0.645,0.536	-0.033
1226	"AT5G10490"	"MSL2"	chr5	-	3303927	3304104	3303927	3303981	3304642	3304761	1226	88,79,130	0,4,2	150,62,191	3,0,9	198	99	0.293377025012	1.0	1.0,0.908,0.97	0.962,1.0,0.914	0.001
1227	"AT5G61020"	"ECT3"	chr5	-	24558956	24559247	24558956	24559241	24559362	24559436	1227	176,134,237	77,77,96	186,105,249	83,31,82	104	99	0.0868312273992	0.645940412835	0.685,0.624,0.701	0.681,0.763,0.743	-0.059
1228	"AT3G62880"	"OEP164"	chr3	-	23244661	23245017	23244661	23245010	23245101	23245323	1228	1,3,6	33,36,50	5,3,3	43,25,38	105	99	0.648089045384	1.0	0.028,0.073,0.102	0.099,0.102,0.069	-0.022
1230	"AT2G20270"	"GRXS12"	chr2	-	8738427	8738583	8738427	8738502	8739146	8739220	1230	1,1,3	351,222,418	2,1,6	427,283,481	179	99	1	1.0	0.002,0.002,0.004	0.003,0.002,0.007	-0.001
1231	"AT5G43910"	"AT5G43910"	chr5	-	17667860	17667968	17667860	17667956	17668073	17668174	1231	2,2,4	14,12,11	2,0,2	12,10,9	110	99	0.165971324907	0.876030646788	0.114,0.13,0.247	0.13,0.0,0.167	0.065
1232	"AT5G43910"	"AT5G43910"	chr5	-	17667860	17667987	17667860	17667956	17668073	17668174	1232	30,19,18	14,12,11	20,14,24	12,10,9	129	99	0.870543739961	1.0	0.622,0.549,0.557	0.561,0.518,0.672	-0.008
1233	"AT5G43910"	"AT5G43910"	chr5	-	17667860	17667987	17667860	17667968	17668073	17668174	1233	28,17,15	0,0,1	20,14,22	2,0,0	117	99	1	1.0	1.0,1.0,0.927	0.894,1.0,1.0	0.011
1234	"AT4G08320"	"TPR8"	chr4	+	5254612	5255200	5254615	5255200	5254475	5254526	1234	33,26,40	47,32,69	31,31,40	50,38,60	101	99	0.903567141188	1.0	0.408,0.443,0.362	0.378,0.444,0.395	-0.001
1235	"AT3G49390"	"CID10"	chr3	-	18317229	18317744	18317229	18317725	18317808	18317998	1235	2,2,2	53,61,94	3,1,5	104,42,97	117	99	0.499035554785	1.0	0.031,0.027,0.018	0.024,0.02,0.042	-0.003
1236	"AT3G24180"	"AT3G24180"	chr3	-	8741066	8741172	8741066	8741167	8741268	8741367	1236	48,40,90	8,6,7	86,35,76	11,2,15	103	99	0.607200480035	1.0	0.852,0.865,0.925	0.883,0.944,0.83	-0.005
1237	"AT4G30820"	"AT4G30820"	chr4	+	15007072	15007211	15007106	15007211	15006647	15006702	1237	10,7,9	30,16,21	6,2,8	35,24,31	132	99	0.0243142682831	0.340576006932	0.2,0.247,0.243	0.114,0.059,0.162	0.118
1238	"AT3G21100"	"AT3G21100"	chr3	+	7402073	7402436	7402088	7402436	7401962	7401994	1238	4,1,11	27,24,32	8,7,13	33,28,18	113	99	0.083947381997	0.645940412835	0.115,0.035,0.231	0.175,0.18,0.388	-0.121
1239	"AT5G41520"	"RPS10B"	chr5	-	16610009	16610289	16610009	16610287	16610418	16610467	1239	1109,769,1328	3,0,2	1219,757,1323	1,0,2	100	99	1	1.0	0.997,1.0,0.998	0.999,1.0,0.998	-0.001
1240	"AT3G13190"	"AT3G13190"	chr3	+	4240734	4240840	4240739	4240840	4240404	4240587	1240	15,11,19	13,9,25	18,11,19	14,8,12	103	99	0.225156779702	0.991361940479	0.526,0.54,0.422	0.553,0.569,0.603	-0.079
1243	"AT2G20180"	"PIF1"	chr2	-	8705646	8706352	8705646	8706315	8706440	8706548	1243	23,22,25	9,5,8	54,19,48	14,10,19	135	99	0.599688931052	1.0	0.652,0.763,0.696	0.739,0.582,0.649	0.047
1244	"AT4G14880"	"OASA1"	chr4	-	8520017	8520066	8520017	8520063	8520243	8520521	1244	12,9,16	0,2,4	10,8,18	10,5,10	101	99	0.000780151136603	0.0328777978997	1.0,0.815,0.797	0.495,0.611,0.638	0.289
1245	"AT1G27450"	"APT1"	chr1	+	9532352	9532502	9532400	9532502	9531838	9532201	1245	6,1,2	115,80,173	15,6,13	210,99,192	146	99	0.00120700362194	0.0423003649902	0.034,0.008,0.008	0.046,0.039,0.044	-0.026
1246	"AT3G52260"	"AT3G52260"	chr3	-	19383915	19384051	19383915	19384000	19384455	19384525	1246	1,0,0	4,6,17	1,0,0	20,16,28	149	99	1	1.0	0.142,0.0,0.0	0.032,0.0,0.0	0.037
1247	"AT1G45248"	"AT1G45248"	chr1	-	17163345	17163420	17163345	17163399	17163534	17163683	1247	5,4,5	7,9,21	13,4,10	23,11,16	119	99	0.353402539064	1.0	0.373,0.27,0.165	0.32,0.232,0.342	-0.029
1248	"AT3G53500"	"RS2Z32"	chr3	-	19835872	19836130	19835872	19835912	19836400	19836514	1248	65,61,72	203,171,339	75,53,93	254,128,217	198	99	0.0520657773354	0.529634631515	0.138,0.151,0.096	0.129,0.172,0.176	-0.031
1249	"AT1G64230"	"UBC28"	chr1	+	23833749	23833861	23833773	23833861	23833550	23833671	1249	16,7,25	0,3,2	42,23,41	3,2,2	122	99	0.558246160952	1.0	1.0,0.654,0.91	0.919,0.903,0.943	-0.067
1250	"AT1G16070"	"TULP8"	chr1	-	5512076	5512147	5512076	5512144	5512223	5512316	1250	1,0,0	10,11,11	0,1,0	27,19,34	101	99	1	1.0	0.089,0.0,0.0	0.0,0.049,0.0	0.013
1251	"AT5G51620"	"AT5G51620"	chr5	+	20967694	20967765	20967698	20967765	20967503	20967606	1251	58,26,58	13,6,18	42,28,61	16,9,21	102	99	0.245371812424	1.0	0.812,0.808,0.758	0.718,0.751,0.738	0.057
1253	"AT5G48330"	"AT5G48330"	chr5	+	19586555	19586775	19586558	19586775	19585935	19586353	1253	6,6,9	35,19,45	11,3,16	51,26,41	101	99	0.638472419198	1.0	0.144,0.236,0.164	0.175,0.102,0.277	-0.003
1254	"AT5G61560"	"PUB51"	chr5	+	24754328	24754648	24754334	24754648	24754084	24754260	1254	13,2,10	1,1,2	5,8,14	4,1,2	104	99	0.262142549187	1.0	0.925,0.656,0.826	0.543,0.884,0.87	0.037
1256	"AT2G16070"	"PDV2"	chr2	-	6983891	6984916	6983891	6984713	6985074	6985462	1256	3,3,3	114,93,132	3,3,4	194,97,174	198	99	0.783453989793	1.0	0.013,0.016,0.011	0.008,0.015,0.011	0.002
1257	"AT1G67300"	"AT1G67300"	chr1	-	25194291	25194380	25194291	25194376	25194473	25194547	1257	55,39,54	0,0,0	52,26,79	0,1,0	102	99	1	1.0	1.0,1.0,1.0	1.0,0.962,1.0	0.013
1258	"AT4G36690"	"U2AF65A"	chr4	-	17294362	17294603	17294362	17294430	17294703	17294839	1258	156,110,179	139,98,142	162,122,161	123,69,162	198	99	0.50818631843	1.0	0.359,0.359,0.387	0.397,0.469,0.332	-0.031
1259	"AT2G03390"	"AT2G03390"	chr2	-	1032030	1032381	1032030	1032225	1032512	1032625	1259	211,253,351	4,4,5	363,196,366	12,4,10	198	99	0.0677012034305	0.613117690997	0.963,0.969,0.972	0.938,0.961,0.948	0.019
1260	"AT2G21370"	"XK-1"	chr2	-	9139445	9139589	9139445	9139585	9139702	9139905	1260	78,56,92	83,51,83	47,29,50	92,41,118	102	99	6.60934988589e-05	0.00709002987759	0.477,0.516,0.518	0.331,0.407,0.291	0.161
1261	"AT2G45023"	"AT2G45023"	chr2	-	18571094	18571179	18571094	18571165	18571329	18571398	1261	2,2,2	31,15,27	4,2,0	29,20,41	112	99	0.780814897231	1.0	0.054,0.105,0.061	0.109,0.081,0.0	0.01
1263	"AT4G27050"	"AT4G27050"	chr4	-	13577550	13577660	13577550	13577652	13577905	13578051	1263	0,0,1	2,1,1	0,0,2	7,4,2	106	99	0.822867189426	1.0	0.0,0.0,0.483	0.0,0.0,0.483	0.0
1264	"AT1G12900"	"GAPA2"	chr1	-	4393545	4393896	4393545	4393850	4394043	4394148	1264	4,3,1	5425,5649,8337	4,0,2	10146,4576,10958	144	99	1	1.0	0.001,0.0,0.0	0.0,0.0,0.0	0.0
1265	"AT3G53530"	"NAKR3"	chr3	+	19846422	19846820	19846425	19846820	19845807	19845889	1265	0,0,0	58,39,45	2,0,1	67,42,85	101	99	1	1.0	0.0,0.0,0.0	0.028,0.0,0.011	-0.013
1266	"AT5G08190"	"NF-YB12"	chr5	+	2636942	2637433	2636945	2637433	2636787	2636856	1266	82,51,112	3,8,7	103,59,97	12,8,10	101	99	0.128232358197	0.776801260636	0.964,0.862,0.94	0.894,0.878,0.905	0.03
1267	"AT4G26795"	"AT4G26795"	chr4	-	13487754	13488364	13487754	13488192	13488443	13488868	1267	5,3,6	7,9,4	3,5,6	8,7,11	198	99	0.681448069719	1.0	0.263,0.143,0.429	0.158,0.263,0.214	0.067
1268	"AT5G48090"	"ELP1"	chr5	+	19484917	19485102	19485051	19485102	19484669	19484756	1268	0,3,2	0,1,0	2,1,0	1,1,0	198	99	1	1.0	NA,0.6,1.0	0.5,0.333,NA	0.384
1269	"AT2G40430"	"AT2G40430"	chr2	-	16880401	16880492	16880401	16880489	16880591	16880643	1269	193,187,278	16,8,26	219,158,260	12,6,7	101	99	0.00802175011532	0.169029734573	0.922,0.958,0.913	0.947,0.963,0.973	-0.03
1270	"AT4G35560"	"AT4G35560"	chr4	+	16884320	16884422	16884323	16884422	16884043	16884241	1270	2,5,8	11,22,25	5,5,5	28,14,20	101	99	0.846627560116	1.0	0.151,0.182,0.239	0.149,0.259,0.197	-0.011
1271	"AT5G51120"	"PABN1"	chr5	+	20780386	20780454	20780395	20780454	20780014	20780117	1271	203,136,317	2,1,0	232,167,313	3,0,0	107	99	1	1.0	0.989,0.992,1.0	0.986,1.0,1.0	-0.002
1273	"AT3G02860"	"AT3G02860"	chr3	-	625998	626281	625998	626278	626474	626634	1273	25,24,54	55,45,50	37,32,47	72,42,47	101	99	0.703038205122	1.0	0.308,0.343,0.514	0.335,0.428,0.495	-0.031
1274	"AT5G06120"	"AT5G06120"	chr5	+	1849714	1849819	1849717	1849819	1849534	1849639	1274	37,25,32	44,34,46	38,17,30	36,28,41	101	99	0.815050664656	1.0	0.452,0.419,0.405	0.509,0.373,0.418	-0.008
1275	"AT3G06400"	"CHR11"	chr3	+	1945597	1945656	1945600	1945656	1945452	1945507	1275	42,29,40	129,116,218	53,23,43	126,85,162	101	99	0.132775747562	0.786848325936	0.242,0.197,0.152	0.292,0.21,0.206	-0.039
1276	"AT1G12250"	"AT1G12250"	chr1	+	4159564	4159750	4159569	4159750	4159264	4159450	1276	156,112,249	23,9,39	346,138,307	44,22,33	103	99	0.762000528391	1.0	0.867,0.923,0.86	0.883,0.858,0.899	0.003
1277	"AT3G07630"	"ADT2"	chr3	+	2437625	2437965	2437635	2437965	2437470	2437550	1277	98,68,135	11,13,23	95,65,116	11,9,12	108	99	0.22043259869	0.981548930016	0.891,0.827,0.843	0.888,0.869,0.899	-0.032
1279	"AT3G54750"	"AT3G54750"	chr3	-	20267993	20268129	20267993	20268126	20268195	20268269	1279	12,10,17	27,39,44	24,9,17	38,20,48	101	99	0.299646533261	1.0	0.303,0.201,0.275	0.382,0.306,0.258	-0.056
1280	"AT4G27040"	"VP22-1"	chr4	-	13574525	13574673	13574525	13574622	13574741	13574852	1280	31,23,49	89,55,108	33,13,23	117,73,138	149	99	0.000548858635501	0.0269855495788	0.188,0.217,0.232	0.158,0.106,0.1	0.091
1283	"AT1G22750"	"AT1G22750"	chr1	+	8052605	8052904	8052614	8052904	8052390	8052480	1283	33,28,53	33,28,41	51,29,72	61,26,70	107	99	0.485093441846	1.0	0.481,0.481,0.545	0.436,0.508,0.488	0.025
1284	"AT1G22750"	"AT1G22750"	chr1	+	8052605	8052904	8052662	8052904	8052390	8052480	1284	34,28,53	159,116,162	51,29,74	161,109,157	155	99	0.0630527449069	0.595217911921	0.12,0.134,0.173	0.168,0.145,0.231	-0.039
1285	"AT1G22750"	"AT1G22750"	chr1	+	8052614	8052904	8052662	8052904	8052390	8052480	1285	34,28,41	159,116,162	61,26,72	161,109,157	146	99	0.00986413809948	0.184756872339	0.127,0.141,0.146	0.204,0.139,0.237	-0.055
1286	"AT1G19396"	"AT1G19396"	chr1	+	6711413	6711527	6711419	6711527	6709777	6709958	1286	11,7,21	1,0,0	20,13,20	0,0,0	104	99	1	1.0	0.913,1.0,1.0	1.0,1.0,1.0	-0.029
1288	"AT5G43990"	"SUVR2"	chr5	+	17698443	17698705	17698503	17698705	17697857	17698094	1288	0,1,2	3,2,2	10,4,2	3,0,2	158	99	0.000722163576352	0.0327751161575	0.0,0.239,0.385	0.676,1.0,0.385	-0.479
1289	"AT5G43990"	"SUVR2"	chr5	+	17698443	17698705	17698517	17698705	17697857	17698094	1289	0,1,2	4,2,8	10,4,2	1,3,6	172	99	0.000764481389794	0.0328777978997	0.0,0.223,0.126	0.852,0.434,0.161	-0.366
1290	"AT5G43990"	"SUVR2"	chr5	+	17698503	17698705	17698517	17698705	17697857	17698094	1290	3,2,2	4,2,8	3,0,2	1,3,6	112	99	0.704491972507	1.0	0.399,0.469,0.181	0.726,0.0,0.228	0.032
1291	"AT5G02870"	"RPL4D"	chr5	+	659412	659733	659415	659733	657785	658939	1291	1621,1180,1953	0,0,0	1642,1218,1873	0,0,2	101	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
1293	"AT5G20220"	"AT5G20220"	chr5	+	6822179	6822351	6822186	6822351	6821989	6822098	1293	8,0,3	13,9,25	5,4,9	20,19,48	105	99	0.804468736701	1.0	0.367,0.0,0.102	0.191,0.166,0.15	-0.013
1294	"AT1G07010"	"AT1G07010"	chr1	+	2153491	2153605	2153503	2153605	2153222	2153323	1294	194,204,239	0,2,0	313,165,398	3,1,4	110	99	1	1.0	1.0,0.989,1.0	0.989,0.993,0.989	0.006
1295	"AT4G22890"	"PGRL1A"	chr4	+	12007781	12007894	12007787	12007894	12006985	12007355	1295	1724,1490,2239	126,86,143	3028,1449,3124	143,79,153	104	99	0.0188191403107	0.296087807555	0.929,0.943,0.937	0.953,0.946,0.951	-0.014
1296	"AT4G22890"	"PGRL1A"	chr4	+	12007781	12007894	12007790	12007894	12006985	12007355	1296	1724,1490,2239	14,7,20	3028,1449,3125	23,12,22	107	99	1	1.0	0.991,0.995,0.99	0.992,0.991,0.992	0.0
1297	"AT4G22890"	"PGRL1A"	chr4	+	12007787	12007894	12007790	12007894	12006985	12007355	1297	126,86,143	14,7,20	143,79,154	23,12,22	101	99	0.2150989231	0.969443902905	0.898,0.923,0.875	0.859,0.866,0.873	0.033
1298	"AT5G59950"	"ALY1"	chr5	+	24141332	24141858	24141337	24141858	24141055	24141234	1298	156,132,181	0,1,1	262,174,330	1,0,3	103	99	1	1.0	1.0,0.992,0.994	0.996,1.0,0.991	-0.0
1299	"AT2G36010"	"E2FA"	chr2	+	15121389	15121448	15121395	15121448	15121239	15121291	1299	12,13,18	5,7,5	20,6,32	6,7,8	104	99	0.953254672982	1.0	0.696,0.639,0.774	0.76,0.449,0.792	0.036
1301	"AT1G07780"	"PAI1"	chr1	-	2410119	2410602	2410119	2410577	2410732	2410896	1301	0,2,0	11,7,14	1,2,2	7,2,8	123	99	0.0309335838621	0.384227673235	0.0,0.187,0.0	0.103,0.446,0.168	-0.177
1302	"AT5G37290"	"AT5G37290"	chr5	+	14762883	14762920	14762886	14762920	14762683	14762801	1302	34,19,46	4,4,12	43,20,44	8,3,7	101	99	0.643528514728	1.0	0.893,0.823,0.79	0.84,0.867,0.86	-0.02
1303	"AT1G14700"	"PAP3"	chr1	+	5059725	5059833	5059731	5059833	5059472	5059629	1303	67,59,107	1,1,1	153,56,142	7,1,5	104	99	0.0178670943581	0.289993058516	0.985,0.983,0.99	0.954,0.982,0.964	0.019
1305	"AT5G42690"	"AT5G42690"	chr5	-	17117905	17118222	17117905	17118219	17118307	17118423	1305	20,23,28	15,16,15	13,4,21	9,8,14	101	99	0.447516149288	1.0	0.567,0.585,0.647	0.586,0.329,0.595	0.096
1306	"AT4G35300"	"MSSP2"	chr4	-	16798992	16799167	16798992	16799101	16799424	16799553	1306	5,6,4	0,0,0	20,9,20	1,0,2	164	99	0.532322302354	1.0	1.0,1.0,1.0	0.924,1.0,0.858	0.073
1307	"AT4G35300"	"MSSP2"	chr4	-	16798992	16799167	16798992	16799101	16799455	16799553	1307	4,0,9	0,0,0	10,5,19	1,0,0	164	99	1	1.0	1.0,NA,1.0	0.858,1.0,1.0	0.047
1308	"AT4G35300"	"MSSP2"	chr4	-	16798992	16799167	16798992	16799101	16799613	16799777	1308	5,12,13	0,1,0	18,7,15	0,0,0	164	99	1	1.0	1.0,0.879,1.0	1.0,1.0,1.0	-0.04
1309	"AT5G08565"	"AT5G08565"	chr5	+	2776867	2776985	2776923	2776985	2776577	2776633	1309	1,0,0	32,29,50	2,0,0	35,16,35	154	99	1	1.0	0.02,0.0,0.0	0.035,0.0,0.0	-0.005
1311	"AT5G09900"	"RPN5A"	chr5	-	3092144	3092339	3092144	3092335	3092427	3092566	1311	0,0,0	1,0,1	0,0,1	0,0,2	102	99	1	1.0	0.0,NA,0.0	NA,NA,0.327	-0.327
1312	"AT5G45500"	"AT5G45500"	chr5	-	18432457	18434995	18432457	18434986	18435372	18435469	1312	13,8,8	14,18,34	12,8,9	42,15,28	107	99	0.476660196102	1.0	0.462,0.291,0.179	0.209,0.33,0.229	0.055
1313	"AT1G12730"	"AT1G12730"	chr1	+	4335437	4335562	4335457	4335562	4335260	4335293	1313	16,19,32	31,12,37	11,3,20	2,3,1	118	99	0.00121874108997	0.0423003649902	0.302,0.571,0.42	0.822,0.456,0.944	-0.31
1315	"AT5G63770"	"DGK2"	chr5	+	25519218	25520405	25519424	25520405	25518640	25518790	1315	26,26,44	0,0,2	34,27,50	0,0,1	198	99	1	1.0	1.0,1.0,0.917	1.0,1.0,0.962	-0.015
1317	"AT1G18700"	"AT1G18700"	chr1	+	6437836	6437913	6437843	6437913	6437590	6437729	1317	0,1,1	60,37,115	2,0,1	118,34,89	105	99	1	1.0	0.0,0.025,0.008	0.016,0.0,0.01	0.002
1319	"AT1G11360"	"AT1G11360"	chr1	-	3821442	3821795	3821442	3821780	3822017	3823088	1319	7,4,8	0,1,0	5,8,2	0,0,1	113	99	1	1.0	1.0,0.778,1.0	1.0,1.0,0.637	0.047
1320	"AT1G11360"	"AT1G11360"	chr1	-	3821442	3821795	3821442	3821780	3822146	3823088	1320	22,15,25	1,0,1	23,16,23	2,1,4	113	99	0.00857765945754	0.174511002757	0.951,1.0,0.956	0.91,0.933,0.834	0.077
1321	"AT1G11360"	"AT1G11360"	chr1	-	3821442	3821795	3821442	3821780	3822163	3823088	1321	82,56,84	6,2,5	132,74,127	2,4,11	113	99	0.816637298794	1.0	0.923,0.961,0.936	0.983,0.942,0.91	-0.005
1322	"AT3G12080"	"emb2738"	chr3	+	3851667	3851836	3851671	3851836	3851413	3851564	1322	192,116,222	1,4,5	216,122,227	2,2,6	102	99	0.949840743463	1.0	0.995,0.966,0.977	0.991,0.983,0.973	-0.003
1326	"AT3G09370"	"MYB3R-3"	chr3	+	2879883	2880059	2879898	2880059	2879365	2879575	1326	11,3,6	5,1,4	6,2,9	5,3,7	113	99	0.240123391182	1.0	0.658,0.724,0.568	0.513,0.369,0.53	0.179
1327	"AT3G44510"	"AT3G44510"	chr3	-	16110403	16110627	16110403	16110615	16110986	16111188	1327	5,5,2	2,3,4	2,3,4	6,3,8	110	99	0.12695629261	0.776801260636	0.692,0.6,0.31	0.231,0.474,0.31	0.196
1328	"AT4G18375"	"AT4G18375"	chr4	+	10154804	10154901	10154829	10154901	10154682	10154729	1328	12,16,21	2,2,3	11,15,14	3,1,0	123	99	0.300596041712	1.0	0.828,0.866,0.849	0.747,0.924,1.0	-0.043
1331	"AT5G24320"	"AT5G24320"	chr5	-	8285442	8285548	8285442	8285536	8285610	8285690	1331	0,1,5	47,20,48	1,2,7	63,30,55	110	99	0.4364353722	1.0	0.0,0.043,0.086	0.014,0.057,0.103	-0.015
1332	"AT1G21610"	"AT1G21610"	chr1	+	7576948	7577035	7576951	7577035	7576751	7576864	1332	35,31,32	32,25,47	31,21,24	46,12,35	101	99	0.781610451702	1.0	0.517,0.549,0.4	0.398,0.632,0.402	0.011
1333	"AT5G03500"	"MED7B"	chr5	-	877525	877686	877525	877666	878116	878336	1333	3,1,9	44,30,58	4,3,10	45,34,49	118	99	0.417822050731	1.0	0.054,0.027,0.115	0.069,0.069,0.146	-0.029
1334	"AT5G62000"	"ARF2"	chr5	+	24914813	24915210	24914816	24915210	24914502	24914720	1334	311,243,372	396,368,452	436,316,473	537,305,526	101	99	0.0741845681519	0.634331814632	0.435,0.393,0.447	0.443,0.504,0.468	-0.047
1335	"AT3G05380"	"ALY2"	chr3	+	1540746	1540845	1540749	1540845	1540549	1540660	1335	28,15,33	0,0,1	26,17,26	1,0,0	101	99	1	1.0	1.0,1.0,0.97	0.962,1.0,1.0	0.003
1336	"AT3G18430"	"AT3G18430"	chr3	+	6326121	6326249	6326162	6326249	6325914	6326026	1336	3,3,2	85,45,98	2,3,4	117,37,109	139	99	1	1.0	0.025,0.045,0.014	0.012,0.055,0.025	-0.003
1337	"AT5G48000"	"CYP708A2"	chr5	-	19446761	19447008	19446761	19447004	19447705	19447850	1337	1,3,1	0,0,0	2,3,4	0,1,0	102	99	1	1.0	1.0,1.0,1.0	1.0,0.744,1.0	0.085
1338	"AT1G15280"	"AT1G15280"	chr1	+	5253545	5253751	5253548	5253751	5253287	5253387	1338	71,62,80	45,41,58	56,33,69	46,19,74	101	99	0.274905017441	1.0	0.607,0.597,0.575	0.544,0.63,0.478	0.042
1339	"AT4G00420"	"AT4G00420"	chr4	-	181840	181952	181840	181949	182242	182420	1339	56,40,106	12,2,12	128,54,103	7,3,12	101	99	0.118361789304	0.775927285437	0.821,0.951,0.896	0.947,0.946,0.894	-0.04
1342	"AT5G10780"	"AT5G10780"	chr5	+	3409720	3410070	3409724	3410070	3409524	3409590	1342	318,249,452	0,0,1	386,249,428	0,0,0	102	99	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
1343	"AT1G33700"	"AT1G33700"	chr1	-	12213538	12213590	12213538	12213584	12214108	12214182	1343	15,13,11	0,1,3	15,5,9	3,0,0	104	99	0.494018611054	1.0	1.0,0.925,0.777	0.826,1.0,1.0	-0.041
1345	"AT2G20815"	"QWRF3"	chr2	+	8961644	8961755	8961647	8961755	8961473	8961563	1345	0,0,2	0,0,0	3,4,19	1,2,3	101	99	1	1.0	NA,NA,1.0	0.746,0.662,0.861	0.244
1346	"AT5G42900"	"COR27"	chr5	-	17198502	17198609	17198502	17198606	17198692	17198978	1346	39,18,71	8,9,24	15,25,35	8,8,9	101	99	0.958592904902	1.0	0.827,0.662,0.744	0.648,0.754,0.792	0.013
1347	"AT1G74920"	"ALDH10A8"	chr1	-	28142121	28142264	28142121	28142249	28142464	28142744	1347	234,243,430	3,0,3	499,193,460	0,0,2	113	99	1	1.0	0.986,1.0,0.992	1.0,1.0,0.995	-0.006
1348	"AT5G63670"	"SPT42"	chr5	+	25488992	25489054	25488997	25489054	25488635	25488691	1348	312,251,377	0,3,1	314,210,400	1,1,2	103	99	1	1.0	1.0,0.988,0.997	0.997,0.995,0.995	-0.001
1349	"AT3G13560"	"AT3G13560"	chr3	-	4427217	4427324	4427217	4427313	4427849	4428179	1349	3,7,9	29,35,46	11,2,14	68,26,81	109	99	0.781943400263	1.0	0.086,0.154,0.151	0.128,0.065,0.136	0.021
1351	"AT3G57470"	"AT3G57470"	chr3	-	21269732	21269833	21269732	21269825	21269935	21270022	1351	9,11,6	1,0,0	22,12,16	0,0,0	106	99	1	1.0	0.894,1.0,1.0	1.0,1.0,1.0	-0.035
1352	"AT3G57470"	"AT3G57470"	chr3	-	21269732	21269855	21269732	21269825	21269935	21270022	1352	66,36,67	1,0,0	120,78,159	0,0,0	128	99	1	1.0	0.981,1.0,1.0	1.0,1.0,1.0	-0.006
1353	"AT3G57470"	"AT3G57470"	chr3	-	21269732	21269855	21269732	21269833	21269935	21270022	1353	64,33,64	7,8,3	113,74,147	15,8,4	120	99	0.458378716469	1.0	0.883,0.773,0.946	0.861,0.884,0.968	-0.037
1354	"AT2G37500"	"AT2G37500"	chr2	-	15742218	15742342	15742218	15742338	15742420	15742540	1354	88,126,194	1,0,6	144,78,168	1,1,1	102	99	0.623142758684	1.0	0.988,1.0,0.969	0.993,0.987,0.994	-0.006
1356	"AT3G47836"	"AT3G47836"	chr3	-	17650259	17650505	17650259	17650502	17651611	17651765	1356	460,337,551	4,1,1	539,394,604	0,2,3	101	99	1	1.0	0.991,0.997,0.998	1.0,0.995,0.995	-0.001
1357	"AT4G28070"	"AT4G28070"	chr4	+	13947949	13948038	13947976	13948038	13947770	13947861	1357	57,20,48	0,0,0	28,13,37	0,1,0	125	99	1	1.0	1.0,1.0,1.0	1.0,0.911,1.0	0.03
1358	"AT3G04710"	"TPR10"	chr3	+	1279893	1280034	1279896	1280034	1279648	1279774	1358	71,49,80	1,0,2	75,43,63	0,0,0	101	99	1	1.0	0.986,1.0,0.975	1.0,1.0,1.0	-0.013
1359	"AT3G01060"	"AT3G01060"	chr3	-	16642	17133	16642	17108	17208	17351	1359	230,180,295	0,1,0	410,223,452	3,0,3	123	99	1	1.0	1.0,0.993,1.0	0.991,1.0,0.992	0.003
1361	"AT3G63180"	"ATTKL"	chr3	-	23337761	23338097	23337761	23338073	23338186	23338253	1361	13,15,22	19,22,22	41,19,35	37,16,31	122	99	0.152584370815	0.836010715113	0.357,0.356,0.448	0.473,0.491,0.478	-0.094
1363	"AT5G40550"	"AT5G40550"	chr5	+	16242034	16242153	16242043	16242153	16241876	16241956	1363	10,11,10	5,6,7	13,5,17	10,5,10	107	99	0.601084587768	1.0	0.649,0.629,0.569	0.546,0.481,0.611	0.07
1364	"AT4G25190"	"QWRF7"	chr4	-	12914601	12914712	12914601	12914709	12914813	12914903	1364	0,0,1	2,1,3	0,1,3	0,0,2	101	99	1	1.0	0.0,0.0,0.246	NA,1.0,0.595	-0.716
1365	"AT3G54790"	"PUB3"	chr3	-	20284087	20284375	20284087	20284328	20284934	20285126	1365	29,37,46	0,0,0	60,20,47	3,0,1	145	99	0.386289725404	1.0	1.0,1.0,1.0	0.932,1.0,0.97	0.033
