ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2674	"AT2G47240"	"LACS1"	chr2	+	19396175	19396251	19395930	19396085	19396361	19396479
2676	"AT2G17560"	"HMGB4"	chr2	-	7643100	7643158	7642953	7642998	7643249	7643339
2678	"AT3G49350"	"AT3G49350"	chr3	-	18298984	18299038	18297405	18298884	18299177	18299227
2679	"AT2G04700"	"FTRC"	chr2	+	1647429	1647479	1647148	1647261	1647552	1647624
2680	"AT4G24050"	"AT4G24050"	chr4	+	12498611	12498693	12498078	12498235	12499078	12499166
2681	"AT3G20870"	"ZTP29"	chr3	-	7310359	7310400	7310163	7310231	7310585	7310642
2682	"AT3G20870"	"ZTP29"	chr3	-	7310780	7310836	7310585	7310642	7311243	7311325
2683	"AT3G20870"	"ZTP29"	chr3	-	7311983	7312042	7311610	7311703	7312412	7312752
2684	"AT5G55550"	"AT5G55550"	chr5	-	22503756	22503846	22503436	22503669	22503926	22504011
2685	"AT1G07910"	"ATRNL"	chr1	+	2450486	2450566	2450207	2450371	2450762	2450828
2686	"AT5G48240"	"AT5G48240"	chr5	+	19560200	19560220	19560011	19560093	19560304	19560365
2687	"AT1G08380"	"PSAO"	chr1	-	2641491	2641564	2640812	2641274	2641660	2641828
2688	"AT4G12850"	"AT4G12850"	chr4	+	7537282	7537424	7536974	7537203	7538081	7538276
2689	"AT3G15220"	"AT3G15220"	chr3	-	5128975	5129104	5128632	5128900	5129286	5129366
2690	"AT1G01550"	"BPS1"	chr1	+	199889	199959	199638	199763	200510	201775
2691	"AT5G50840"	"AT5G50840"	chr5	+	20686283	20686351	20685819	20686194	20686448	20686557
2693	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752528	19752111	19752177	19752994	19753155
2694	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752580	19752111	19752177	19752994	19753144
2695	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752676	19752111	19752177	19752994	19753198
2696	"AT3G53270"	"AT3G53270"	chr3	-	19752427	19752683	19752111	19752177	19752994	19753105
2698	"AT2G24765"	"ARF3"	chr2	+	10563813	10563832	10563174	10563237	10563970	10564082
2699	"AT2G24765"	"ARF3"	chr2	+	10564457	10564505	10563970	10564082	10564681	10564812
2700	"AT3G48900"	"GEN2"	chr3	+	18132381	18132672	18132010	18132168	18132812	18132864
2702	"AT4G16150"	"CMTA5"	chr4	+	9148714	9148840	9148058	9148288	9148990	9149106
2703	"AT4G35335"	"AT4G35335"	chr4	+	16808563	16808635	16808326	16808427	16808804	16808853
2705	"AT5G38470"	"RAD23D"	chr5	+	15406026	15406080	15405868	15405915	15406169	15406347
2706	"AT5G38470"	"RAD23D"	chr5	+	15406867	15406915	15406715	15406781	15406994	15407101
2712	"AT2G25920"	"AT2G25920"	chr2	-	11055078	11055176	11054290	11054974	11055266	11055406
2713	"AT2G15730"	"AT2G15730"	chr2	+	6850151	6850387	6849554	6849826	6851186	6851366
2714	"AT2G15730"	"AT2G15730"	chr2	+	6850472	6850731	6850151	6850387	6851186	6851366
2715	"AT2G43910"	"HOL1"	chr2	-	18185208	18185255	18185017	18185096	18185349	18185449
2716	"AT2G43910"	"HOL1"	chr2	-	18185349	18185449	18185017	18185096	18185606	18185707
2717	"AT2G43910"	"HOL1"	chr2	-	18186409	18186540	18185791	18185878	18186851	18187028
2718	"AT2G29560"	"ENO3"	chr2	+	12647714	12647795	12647475	12647592	12647895	12647972
2719	"AT2G29560"	"ENO3"	chr2	+	12648621	12648707	12648422	12648521	12648876	12648963
2720	"AT4G13550"	"AT4G13550"	chr4	-	7872795	7872877	7872579	7872693	7872966	7873080
2722	"AT5G35180"	"AT5G35180"	chr5	+	13430157	13430224	13429520	13429723	13430625	13430801
2723	"AT5G35180"	"AT5G35180"	chr5	+	13431484	13431532	13431119	13431221	13431892	13432036
2724	"AT4G32850"	"PAPS4"	chr4	+	15853669	15853753	15852727	15853561	15854164	15854211
2725	"AT4G32850"	"PAPS4"	chr4	+	15853891	15853960	15853669	15853753	15854043	15854241
2726	"AT5G01800"	"AT5G01800"	chr5	+	307406	307509	306967	307114	307731	307880
2728	"AT2G34720"	"NFYA4"	chr2	-	14651227	14651301	14651019	14651135	14651563	14651627
2731	"AT5G55700"	"BAM4"	chr5	+	22552259	22552388	22551746	22552087	22552528	22552595
2733	"AT4G36960"	"AT4G36960"	chr4	+	17427234	17427366	17426920	17427062	17427464	17427554
2734	"AT4G03000"	"RF298"	chr4	+	1324587	1326512	1324107	1324292	1326814	1327520
2735	"AT1G01860"	"PFC1"	chr1	-	305037	305090	304879	304963	305173	305258
2736	"AT2G23000"	"SCPL10"	chr2	+	9793461	9793499	9793269	9793372	9793594	9793696
2737	"AT2G23000"	"SCPL10"	chr2	+	9795522	9795568	9795313	9795427	9795660	9795863
2738	"AT3G28130"	"AT3G28130"	chr3	+	10467731	10467978	10466086	10466200	10468076	10468238
2739	"AT3G28130"	"AT3G28130"	chr3	+	10467731	10467978	10466086	10466200	10468314	10468463
2740	"AT3G28130"	"AT3G28130"	chr3	+	10468076	10468238	10466086	10466200	10468314	10468463
2741	"AT3G28130"	"AT3G28130"	chr3	+	10468076	10468238	10467731	10467978	10468314	10468463
2742	"AT3G28130"	"AT3G28130"	chr3	+	10468314	10468463	10466086	10466200	10468568	10468911
2743	"AT1G11820"	"AT1G11820"	chr1	-	3991387	3991415	3991026	3991276	3991721	3993026
2744	"AT2G17780"	"MCA2"	chr2	-	7727037	7727109	7726541	7726960	7727324	7727404
2745	"AT2G04530"	"CPZ"	chr2	+	1577461	1577624	1576708	1577194	1577698	1577769
2747	"AT5G52210"	"ATARLB1"	chr5	+	21206378	21206440	21206195	21206304	21206530	21206634
2749	"AT2G20570"	"GLK1"	chr2	+	8856296	8856437	8855357	8855950	8856515	8856860
2750	"AT2G40290"	"AT2G40290"	chr2	-	16829322	16829421	16828765	16829185	16829729	16829834
2751	"AT1G09210"	"CRT2"	chr1	-	2974039	2974107	2973858	2973954	2974614	2974672
2752	"AT5G57210"	"AT5G57210"	chr5	-	23183274	23183378	23182999	23183176	23183508	23183811
2753	"AT4G17150"	"AT4G17150"	chr4	+	9639984	9640065	9639595	9639719	9640161	9640260
2754	"AT3G20860"	"ATNEK5"	chr3	+	7307070	7307113	7306907	7306988	7307201	7307251
2755	"AT3G29350"	"AHP2"	chr3	-	11264992	11265123	11264840	11264912	11265342	11265532
2756	"AT5G10490"	"MSL2"	chr5	-	3303785	3303842	3303545	3303706	3303927	3303981
2757	"AT5G10490"	"MSL2"	chr5	-	3303927	3303981	3303785	3303842	3304642	3304761
2758	"AT5G10490"	"MSL2"	chr5	-	3303927	3304104	3303785	3303842	3304642	3304761
2759	"AT1G60220"	"ULP1D"	chr1	+	22208936	22208979	22208331	22208673	22209101	22209247
2760	"AT1G60220"	"ULP1D"	chr1	+	22211092	22211215	22210911	22211009	22211361	22211476
2761	"AT4G16765"	"AT4G16765"	chr4	-	9431001	9431123	9430743	9430844	9431428	9431480
2762	"AT4G23850"	"LACS4"	chr4	-	12405318	12405394	12405094	12405212	12405472	12405539
2763	"AT4G23850"	"LACS4"	chr4	-	12407137	12407186	12406935	12407012	12407262	12407319
2764	"AT2G01905"	"CYCJ18"	chr2	+	410932	411032	410544	410621	411120	411219
2765	"AT1G10390"	"NUP98A"	chr1	-	3408030	3408072	3407023	3407944	3408414	3408589
2766	"AT2G29890"	"VLN1"	chr2	+	12744735	12744835	12744541	12744652	12744917	12744986
2767	"AT1G04490"	"AT1G04490"	chr1	-	1219578	1219633	1218281	1219352	1219793	1219906
2768	"AT1G30910"	"AT1G30910"	chr1	+	11001470	11001620	11000882	11001047	11001707	11001884
2769	"AT1G75980"	"AT1G75980"	chr1	-	28523501	28523572	28523332	28523405	28523718	28523845
2770	"AT3G27530"	"GC6"	chr3	-	10198046	10198120	10197896	10197966	10198223	10198370
2771	"AT1G36160"	"ACC1"	chr1	+	13538567	13538657	13538357	13538468	13538739	13538916
2772	"AT1G01770"	"AT1G01770"	chr1	+	281308	281348	280888	281121	281437	281536
2773	"AT1G48790"	"AMSH1"	chr1	-	18046803	18046868	18046632	18046708	18047313	18047659
2774	"AT3G55800"	"SBPASE"	chr3	+	20710805	20710906	20710508	20710730	20710985	20711057
2776	"AT1G50140"	"AT1G50140"	chr1	-	18576669	18576721	18574606	18574758	18577002	18577093
2777	"AT4G04570"	"CRK40"	chr4	+	2291047	2291164	2289958	2290885	2291234	2291368
2778	"AT3G26900"	"SKL1"	chr3	-	9913809	9913864	9913630	9913703	9913962	9914003
2779	"AT4G08320"	"TPR8"	chr4	+	5253820	5253920	5253603	5253670	5254034	5254198
2780	"AT2G46060"	"AT2G46060"	chr2	-	18944179	18944289	18944032	18944101	18944408	18944517
2781	"AT5G56150"	"UBC30"	chr5	+	22729732	22729825	22729175	22729243	22729996	22730124
2782	"AT5G56150"	"UBC30"	chr5	+	22729739	22729825	22729181	22729243	22729996	22730124
2783	"AT5G63320"	"GTE10"	chr5	-	25376512	25376585	25376344	25376428	25376751	25376822
2784	"AT2G33205"	"AT2G33205"	chr2	-	14072463	14072488	14072286	14072376	14072573	14072733
2785	"AT3G25940"	"AT3G25940"	chr3	+	9495095	9495221	9494696	9494768	9495313	9495354
2788	"AT3G24180"	"AT3G24180"	chr3	-	8737128	8737196	8736869	8736942	8737761	8737946
2789	"AT4G30820"	"AT4G30820"	chr4	+	15007072	15007211	15006647	15006702	15007601	15007675
2790	"AT4G30820"	"AT4G30820"	chr4	+	15007106	15007211	15006559	15006702	15007601	15007675
2791	"AT4G16770"	"AT4G16770"	chr4	-	9435412	9435513	9435264	9435324	9435640	9435762
2792	"AT3G24430"	"HCF101"	chr3	-	8870767	8870911	8870544	8870687	8871248	8871404
2793	"AT5G36000"	"AT5G36000"	chr5	+	14140805	14140850	14140534	14140734	14140946	14141111
2794	"AT5G54430"	"ATPHOS32"	chr5	-	22097518	22097570	22097165	22097428	22098972	22099758
2796	"AT1G08910"	"AT1G08910"	chr1	+	2857935	2857984	2857778	2857846	2858075	2858160
2797	"AT1G08910"	"AT1G08910"	chr1	+	2858502	2858554	2858236	2858338	2858994	2859057
2798	"AT1G08910"	"AT1G08910"	chr1	+	2858652	2858704	2858502	2858554	2858994	2859057
2799	"AT5G61250"	"AtGUS1"	chr5	-	24634243	24634280	24633981	24634165	24634381	24634621
2801	"AT5G06350"	"AT5G06350"	chr5	+	1940491	1940552	1939982	1940126	1940928	1941242
2802	"AT1G80030"	"AT1G80030"	chr1	-	30107545	30107667	30107019	30107215	30107860	30107953
2803	"AT1G80030"	"AT1G80030"	chr1	-	30108140	30108209	30107860	30107953	30108570	30108966
2804	"AT1G69770"	"CMT3"	chr1	-	26250775	26250842	26250213	26250543	26250924	26250983
2805	"AT5G44578"	"AT5G44578"	chr5	+	17978023	17978113	17977176	17977340	17978375	17978638
2806	"AT2G18876"	"AT2G18876"	chr2	+	8170106	8170204	8169545	8170026	8170580	8170677
2807	"AT5G53050"	"AT5G53050"	chr5	-	21512347	21512443	21511912	21511966	21512643	21512744
2809	"AT4G14880"	"OASA1"	chr4	-	8520017	8520063	8519820	8519930	8520331	8520469
2810	"AT4G14880"	"OASA1"	chr4	-	8520017	8520066	8519820	8519930	8520331	8520463
2811	"AT2G26510"	"NAT3"	chr2	+	11275643	11275703	11275482	11275558	11275790	11275975
2812	"AT1G48380"	"RHL1"	chr1	-	17878683	17878794	17878164	17878595	17878879	17879270
2813	"AT2G45820"	"DBP"	chr2	-	18863678	18863732	18863495	18863583	18864422	18864691
2816	"AT3G13740"	"AT3G13740"	chr3	+	4504670	4504801	4504269	4504505	4504989	4505061
2817	"AT3G13740"	"AT3G13740"	chr3	+	4505243	4505296	4504989	4505079	4505440	4505543
2818	"AT2G42247"	"AT2G42247"	chr2	+	17599696	17599913	17599369	17599417	17600041	17600281
2820	"AT3G04810"	"NEK2"	chr3	+	1319199	1319249	1319062	1319105	1319330	1319412
2821	"AT1G16060"	"ADAP"	chr1	+	5509146	5509155	5508833	5508916	5509593	5509682
2823	"AT1G19880"	"AT1G19880"	chr1	-	6902197	6902228	6902079	6902103	6902322	6902440
2824	"AT1G19880"	"AT1G19880"	chr1	-	6903312	6903380	6903084	6903206	6903472	6903534
2825	"AT3G53500"	"RS2Z32"	chr3	-	19835872	19835912	19835659	19835755	19836400	19836514
2826	"AT3G53500"	"RS2Z32"	chr3	-	19835872	19836130	19835659	19835755	19836400	19836514
2827	"AT2G44650"	"CHL-CPN10"	chr2	-	18419813	18419864	18419689	18419719	18419941	18420007
2828	"AT2G44650"	"CHL-CPN10"	chr2	-	18420131	18420182	18419941	18420007	18420265	18420324
2829	"AT3G57800"	"BHLH60"	chr3	-	21409525	21409570	21409226	21409295	21409840	21409936
2831	"AT2G13790"	"SERK4"	chr2	+	5742441	5742513	5742194	5742336	5743212	5743356
2834	"AT4G21926"	"AT4G21926"	chr4	-	11639715	11639765	11638700	11639064	11639914	11640164
2835	"AT3G56160"	"BASS4"	chr3	-	20839374	20839488	20839033	20839055	20839733	20839802
2836	"AT3G56160"	"BASS4"	chr3	-	20839374	20839488	20839033	20839055	20840318	20840397
2837	"AT1G05900"	"NTH2"	chr1	+	1787785	1787910	1787616	1787688	1788221	1788288
2840	"AT1G73300"	"SCPL2"	chr1	-	27560516	27560585	27560357	27560429	27560683	27560770
2841	"AT5G56870"	"BGAL4"	chr5	+	23005146	23005213	23004928	23005041	23005320	23005413
2842	"AT2G19450"	"DGAT1"	chr2	+	8427430	8427498	8427257	8427333	8427579	8427703
2843	"AT5G59290"	"UXS3"	chr5	-	23916089	23916130	23915529	23915996	23916227	23916358
2844	"AT4G28680"	"TYRDC"	chr4	+	14157149	14157314	14156859	14156919	14157417	14157474
2845	"AT4G28680"	"TYRDC"	chr4	+	14157728	14157793	14157417	14157474	14157877	14158001
2846	"AT2G45440"	"DHDPS2"	chr2	+	18731735	18731819	18730839	18731379	18731939	18733015
2848	"AT5G49430"	"AT5G49430"	chr5	-	20043276	20043368	20043069	20043194	20043720	20043827
2849	"AT1G08230"	"GAT1"	chr1	-	2584579	2584710	2584202	2584442	2584799	2585084
2850	"AT4G14713"	"TIFY4A"	chr4	-	8427682	8427742	8427174	8427491	8428108	8428205
2851	"AT5G44680"	"AT5G44680"	chr5	-	18025217	18025275	18025045	18025129	18025373	18025991
2852	"AT2G03150"	"emb1579"	chr2	+	953396	954134	953063	953167	954916	955009
2853	"AT2G03150"	"emb1579"	chr2	+	954230	954276	953396	954134	954916	955009
2854	"AT2G40900"	"AT2G40900"	chr2	-	17064021	17064180	17063773	17063925	17064541	17064767
2855	"AT5G21900"	"AT5G21900"	chr5	+	7239782	7239858	7239531	7239693	7239938	7240094
2856	"AT5G27730"	"AT5G27730"	chr5	+	9821985	9822052	9821811	9821903	9822142	9822224
2858	"AT3G05150"	"AT3G05150"	chr3	+	1441532	1441608	1441227	1441293	1441732	1441797
2860	"AT5G62600"	"AT5G62600"	chr5	-	25129998	25130039	25129624	25129716	25130429	25130561
2861	"AT1G54730"	"AT1G54730"	chr1	+	20427125	20427210	20426964	20427045	20427299	20427343
2862	"AT1G54730"	"AT1G54730"	chr1	+	20428048	20428111	20427299	20427343	20428387	20428447
2863	"AT1G54730"	"AT1G54730"	chr1	+	20428048	20428111	20427299	20427343	20428788	20428842
2864	"AT1G54730"	"AT1G54730"	chr1	+	20428387	20428447	20427299	20427343	20428788	20428842
2865	"AT1G54730"	"AT1G54730"	chr1	+	20428387	20428447	20428048	20428111	20428788	20428842
2866	"AT1G54730"	"AT1G54730"	chr1	+	20428788	20428842	20427299	20427343	20429313	20429373
2867	"AT1G54730"	"AT1G54730"	chr1	+	20429658	20429773	20429313	20429373	20429853	20430051
2868	"AT5G19050"	"AT5G19050"	chr5	+	6369996	6370073	6369266	6369582	6370207	6370313
2869	"AT2G25605"	"AT2G25605"	chr2	+	10900280	10900343	10900096	10900189	10900444	10900540
2870	"AT2G45023"	"AT2G45023"	chr2	-	18571094	18571165	18570512	18570745	18571329	18571398
2871	"AT2G45023"	"AT2G45023"	chr2	-	18571094	18571179	18570155	18570745	18571329	18571398
2872	"AT4G27050"	"AT4G27050"	chr4	-	13577742	13577789	13577550	13577652	13577905	13578051
2873	"AT4G29100"	"BHLH68"	chr4	+	14343289	14343355	14343064	14343130	14343623	14343683
2874	"AT5G67140"	"AT5G67140"	chr5	-	26794494	26794630	26794303	26794402	26794871	26795018
2875	"AT5G65080"	"MAF5"	chr5	+	26000266	26000324	25997503	25997855	26000865	26000927
2876	"AT5G65080"	"MAF5"	chr5	+	26001587	26001629	26001243	26001285	26002103	26002211
2877	"AT4G10110"	"AT4G10110"	chr4	-	6310485	6310697	6310226	6310395	6310775	6310869
2878	"AT3G50590"	"AT3G50590"	chr3	+	18775209	18775299	18774937	18775092	18775476	18775544
2879	"AT1G09932"	"AT1G09932"	chr1	-	3231543	3231632	3231064	3231184	3232016	3232137
2880	"AT1G09932"	"AT1G09932"	chr1	-	3231736	3231811	3231543	3231632	3232016	3232137
2881	"AT1G09932"	"AT1G09932"	chr1	-	3232016	3232137	3231064	3231184	3232476	3232556
2882	"AT1G09932"	"AT1G09932"	chr1	-	3232016	3232137	3231736	3231811	3232476	3232556
2883	"AT5G48090"	"ELP1"	chr5	+	19486686	19486834	19486348	19486601	19486928	19487027
2886	"AT1G31970"	"RH5"	chr1	+	11480914	11480995	11480717	11480825	11481149	11481228
2887	"AT5G23050"	"AAE17"	chr5	-	7732406	7732623	7732182	7732308	7733197	7733418
2888	"AT5G23050"	"AAE17"	chr5	-	7732890	7732985	7732406	7732623	7733197	7733418
2889	"AT5G23050"	"AAE17"	chr5	-	7733925	7733966	7733712	7733838	7734297	7734502
2891	"AT5G55510"	"TIM22-3"	chr5	-	22487267	22487332	22487076	22487149	22487714	22488015
2892	"AT1G18750"	"AGL65"	chr1	+	6468056	6468075	6467897	6467957	6468165	6468230
2893	"AT2G26180"	"IQD6"	chr2	-	11144309	11144537	11144123	11144237	11144614	11144842
2894	"AT1G63460"	"GPX8"	chr1	+	23535708	23535770	23535543	23535620	23535841	23535960
2895	"AT2G01320"	"ABCG7"	chr2	-	157508	157699	157278	157429	157805	158182
2896	"AT1G73270"	"SCPL6"	chr1	-	27550465	27550534	27550319	27550391	27550631	27550718
2897	"AT5G51120"	"PABN1"	chr5	+	20780196	20780319	20780014	20780117	20780395	20780454
2898	"AT1G30810"	"JMJ18"	chr1	-	10941469	10941580	10941018	10941105	10941766	10941825
2900	"AT2G31280"	"BHLH155"	chr2	+	13339696	13339775	13339429	13339526	13340072	13340192
2904	"AT3G61440"	"CYSC1"	chr3	+	22737383	22737443	22737225	22737305	22737518	22737599
2905	"AT3G61440"	"CYSC1"	chr3	+	22737518	22737599	22737383	22737443	22737693	22737978
2906	"AT3G23700"	"AT3G23700"	chr3	-	8532356	8532460	8531990	8532069	8532540	8532622
2908	"AT3G06400"	"CHR11"	chr3	+	1943676	1943750	1943316	1943599	1943860	1944081
2910	"AT1G49140"	"AT1G49140"	chr1	-	18177671	18177730	18176771	18177013	18177980	18178298
2911	"AT5G53080"	"AT5G53080"	chr5	+	21521515	21521666	21521169	21521428	21521755	21521978
2912	"AT1G12250"	"AT1G12250"	chr1	+	4159853	4159883	4159564	4159750	4160063	4160170
2913	"AT2G35630"	"MOR1"	chr2	+	14976539	14976651	14976277	14976460	14976870	14976947
2914	"AT1G13650"	"AT1G13650"	chr1	-	4681882	4681946	4681010	4681492	4682065	4682196
2915	"AT1G11950"	"AT1G11950"	chr1	-	4035293	4035366	4035125	4035211	4035441	4035723
2916	"AT1G60440"	"PANK1"	chr1	-	22268316	22268433	22267771	22267891	22268539	22268586
2917	"AT3G26100"	"AT3G26100"	chr3	+	9537904	9537956	9536922	9537402	9538046	9538281
2918	"AT3G54750"	"AT3G54750"	chr3	-	20266633	20266732	20266153	20266275	20266821	20267036
2919	"AT3G54750"	"AT3G54750"	chr3	-	20268195	20268269	20267993	20268126	20268371	20268453
2920	"AT4G38760"	"AT4G38760"	chr4	-	18090265	18090373	18089887	18089998	18090460	18090604
2921	"AT2G19800"	"MIOX2"	chr2	-	8531595	8531665	8531403	8531482	8531768	8531891
2922	"AT4G27040"	"VP22-1"	chr4	-	13574948	13575081	13574741	13574852	13575225	13575299
2923	"AT4G27040"	"VP22-1"	chr4	-	13574948	13575095	13574525	13574852	13575225	13575304
2924	"AT4G27040"	"VP22-1"	chr4	-	13575225	13575299	13574948	13575081	13575398	13575538
2925	"AT1G50030"	"TOR"	chr1	-	18529394	18529456	18529164	18529262	18529532	18529667
2926	"AT1G54110"	"AT1G54110"	chr1	+	20199898	20199992	20199417	20199457	20200103	20200171
2927	"AT2G20210"	"AT2G20210"	chr2	-	8722091	8722238	8721853	8721999	8722318	8722483
2929	"AT2G32960"	"AT2G32960"	chr2	+	13988672	13988768	13988399	13988499	13990231	13990289
2930	"AT5G26240"	"CLC-D"	chr5	+	9190278	9190325	9189971	9190193	9190419	9190518
2931	"AT2G27110"	"FRS3"	chr2	-	11577204	11577321	11576668	11577013	11577660	11577810
2932	"AT2G27110"	"FRS3"	chr2	-	11580251	11580462	11578251	11579962	11580609	11580791
2933	"AT2G46030"	"UBC6"	chr2	-	18932657	18932710	18932456	18932585	18932825	18932940
2934	"AT3G09100"	"AT3G09100"	chr3	-	2792784	2792980	2792482	2792609	2793291	2793532
2935	"AT5G57860"	"AT5G57860"	chr5	+	23438605	23438645	23438273	23438459	23439028	23439311
2937	"AT3G56090"	"FER3"	chr3	-	20815423	20815507	20815270	20815331	20815673	20816035
2938	"AT1G50440"	"AT1G50440"	chr1	+	18687123	18687226	18686575	18686722	18687357	18687470
2939	"AT5G53090"	"AT5G53090"	chr5	+	21524034	21524152	21523729	21523850	21524441	21524578
2940	"AT2G26900"	"BASS2"	chr2	-	11477591	11477694	11477403	11477521	11477767	11477944
2942	"AT3G01850"	"AT3G01850"	chr3	-	301493	301498	301323	301386	301873	302038
2943	"AT3G49645"	"AT3G49645"	chr3	-	18404365	18404443	18404201	18404269	18404702	18404788
2944	"AT2G27170"	"SMC3"	chr2	-	11613337	11613437	11612975	11613112	11613516	11613689
2946	"AT3G14100"	"UBP1C"	chr3	+	4673523	4673585	4672918	4673146	4673673	4673776
2947	"AT3G14100"	"UBP1C"	chr3	+	4674629	4674660	4674457	4674533	4674900	4675020
2948	"AT4G36860"	"DAR1"	chr4	-	17360186	17360307	17360020	17360104	17360439	17360785
2949	"AT3G17850"	"IREH1"	chr3	-	6111098	6111187	6110941	6110993	6111393	6111479
2950	"AT1G69340"	"AT1G69340"	chr1	+	26066721	26066799	26066226	26066621	26066932	26066988
2951	"AT4G21230"	"CRK27"	chr4	-	11320148	11320359	11319824	11320062	11320456	11320572
2952	"AT3G02730"	"TRXF1"	chr3	-	588888	588988	588407	588713	589298	589685
2953	"AT1G07010"	"AT1G07010"	chr1	+	2153491	2153605	2153222	2153323	2153749	2153962
2954	"AT1G07010"	"AT1G07010"	chr1	+	2153503	2153605	2153222	2153323	2153749	2153962
2955	"AT4G22890"	"PGRL1A"	chr4	+	12008518	12008595	12008377	12008434	12008688	12008851
2957	"AT5G06265"	"AT5G06265"	chr5	+	1906563	1906766	1905291	1905383	1907232	1907395
2958	"AT2G46230"	"AT2G46230"	chr2	-	18985265	18985308	18985113	18985186	18985460	18985566
2960	"AT2G36010"	"E2FA"	chr2	+	15121239	15121291	15120938	15121113	15121389	15121448
2961	"AT2G36010"	"E2FA"	chr2	+	15121529	15121580	15121389	15121448	15121686	15121735
2962	"AT1G67490"	"GCS1"	chr1	-	25283877	25283985	25283636	25283758	25284348	25284431
2964	"AT1G07780"	"PAI1"	chr1	-	2411823	2411929	2411478	2411541	2412193	2412219
2965	"AT1G07780"	"PAI1"	chr1	-	2411823	2411929	2411478	2411541	2412609	2412673
2966	"AT1G07780"	"PAI1"	chr1	-	2411823	2412219	2411478	2411541	2412609	2412675
2967	"AT1G07780"	"PAI1"	chr1	-	2412193	2412219	2411478	2411541	2412609	2412677
2970	"AT3G18750"	"WNK6"	chr3	-	6456743	6456835	6456505	6456543	6457395	6457509
2971	"AT3G18750"	"WNK6"	chr3	-	6456743	6456842	6456505	6456543	6457395	6457512
2973	"AT5G37290"	"AT5G37290"	chr5	+	14762683	14762801	14762369	14762473	14762883	14762920
2974	"AT5G37290"	"AT5G37290"	chr5	+	14762883	14762920	14762369	14762473	14763367	14763441
2975	"AT1G08040"	"AT1G08040"	chr1	-	2496723	2496825	2496538	2496652	2496929	2497045
2977	"AT4G37870"	"PCKA"	chr4	-	17804483	17804782	17804131	17804305	17804871	17804972
2978	"AT1G10870"	"AGD4"	chr1	-	3618076	3618198	3617838	3617929	3618525	3618786
2979	"AT3G48860"	"SCD2"	chr3	+	18119377	18119405	18119226	18119276	18119512	18119587
2980	"AT1G32780"	"AT1G32780"	chr1	-	11870465	11870561	11870192	11870354	11870677	11870739
2981	"AT1G32780"	"AT1G32780"	chr1	-	11870677	11870739	11870192	11870354	11871073	11871149
2983	"AT2G42365"	"AT2G42365"	chr2	-	17642770	17643451	17642634	17642685	17645687	17645835
2985	"AT1G03090"	"MCCA"	chr1	+	741508	741601	741147	741207	741683	741795
2986	"AT1G42430"	"AT1G42430"	chr1	+	15892681	15892721	15892256	15892450	15892956	15893038
2987	"AT5G58800"	"AT5G58800"	chr5	-	23746869	23746937	23746340	23746700	23747187	23747273
2988	"AT5G58800"	"AT5G58800"	chr5	-	23746869	23746943	23746340	23746700	23747187	23747274
2989	"AT4G25440"	"ZFWD1"	chr4	-	13007521	13007581	13007333	13007431	13007668	13007788
2990	"AT1G52450"	"AT1G52450"	chr1	-	19544118	19544247	19543940	19544054	19544331	19546266
2992	"AT5G01670"	"AT5G01670"	chr5	+	253042	253114	252761	252968	253185	253428
2993	"AT4G01897"	"AT4G01897"	chr4	-	821094	821169	820335	820648	821334	821505
2994	"AT1G66730"	"AtLIG6"	chr1	+	24887643	24887725	24887434	24887552	24887810	24887913
2995	"AT1G66730"	"AtLIG6"	chr1	+	24889193	24889291	24888832	24888880	24889381	24889447
2996	"AT1G66730"	"AtLIG6"	chr1	+	24890351	24890401	24890026	24890134	24890493	24890528
2997	"AT1G66730"	"AtLIG6"	chr1	+	24890493	24890528	24890026	24890134	24890633	24890695
2999	"AT5G56500"	"CPN60B3"	chr5	+	22874336	22874462	22874044	22874261	22874550	22874688
3000	"AT5G14800"	"PROC1"	chr5	-	4787102	4787194	4786904	4786977	4787287	4787336
3001	"AT1G01340"	"CNGC10"	chr1	-	135187	135269	134581	135104	135707	135831
3003	"AT5G56610"	"AT5G56610"	chr5	+	22917254	22917377	22916709	22916953	22917635	22917718
3004	"AT5G56610"	"AT5G56610"	chr5	+	22917459	22917553	22916730	22916953	22917635	22917718
3005	"AT5G56610"	"AT5G56610"	chr5	+	22917459	22917553	22917254	22917377	22917635	22917718
3006	"AT4G26600"	"AT4G26600"	chr4	+	13421522	13421575	13421203	13421277	13421657	13421767
3007	"AT5G09810"	"ACT7"	chr5	+	3052802	3052868	3052096	3052262	3052962	3053356
3008	"AT1G29810"	"AT1G29810"	chr1	-	10437218	10437265	10436861	10436959	10437358	10437506
3009	"AT1G18700"	"AT1G18700"	chr1	+	6439114	6439172	6438675	6438758	6439529	6439640
3010	"AT2G22970"	"SCPL11"	chr2	+	9776174	9776212	9776003	9776106	9776417	9776516
3011	"AT2G22970"	"SCPL11"	chr2	+	9776617	9776704	9776417	9776516	9776796	9776865
3012	"AT2G22970"	"SCPL11"	chr2	+	9777784	9777898	9777202	9777324	9778010	9778056
3013	"AT2G22970"	"SCPL11"	chr2	+	9778010	9778056	9777202	9777324	9778143	9778528
