ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
567	"AT1G70570"	"AT1G70570"	chr1	+	26610834	26611053	26610834	26610942	26611127	26611251	567	1,0,0	158,137,217	0,0,0	131,102,150	198	99	1	1.0	0.003,0.0,0.0	0.0,0.0,0.0	0.001
568	"AT2G33120"	"VAMP722"	chr2	-	14045123	14045543	14045147	14045543	14044529	14044671	568	1,0,0	311,253,454	1,1,1	460,241,408	122	99	1	1.0	0.003,0.0,0.0	0.002,0.003,0.002	-0.001
569	"AT1G79230"	"STR1"	chr1	+	29802115	29802244	29802115	29802240	29802347	29802510	569	0,0,1	226,206,346	0,1,0	379,228,384	102	99	1	1.0	0.0,0.0,0.003	0.0,0.004,0.0	-0.0
571	"AT3G06720"	"IMPA1"	chr3	+	2123173	2123567	2123173	2123557	2123647	2124131	571	1,0,0	267,211,296	2,3,3	279,184,259	108	99	1	1.0	0.003,0.0,0.0	0.007,0.015,0.011	-0.01
572	"AT5G64460"	"AT5G64460"	chr5	-	25775477	25775568	25775482	25775568	25775305	25775354	572	0,0,3	0,0,0	2,0,2	0,0,1	103	99	1	1.0	NA,NA,1.0	1.0,NA,0.658	0.171
577	"AT2G43500"	"NLP8"	chr2	+	18062530	18062599	18062530	18062595	18062693	18063659	577	1,2,3	8,1,2	8,2,5	0,3,4	102	99	0.0999364565164	0.395931457496	0.108,0.66,0.593	1.0,0.393,0.548	-0.193
579	"AT3G51830"	"SAC8"	chr3	+	19220687	19220820	19220687	19220815	19220917	19221009	579	5,2,4	36,42,66	7,3,4	69,29,58	103	99	0.633923689752	1.0	0.118,0.044,0.055	0.089,0.09,0.062	-0.008
581	"AT1G18030"	"AT1G18030"	chr1	+	6206124	6206218	6206124	6206214	6206319	6206367	581	4,1,3	35,27,54	5,0,4	46,43,47	102	99	0.671661896367	1.0	0.1,0.035,0.051	0.095,0.0,0.076	0.005
583	"AT3G14420"	"GLO1"	chr3	+	4821787	4821944	4821787	4821940	4822032	4822157	583	0,1,0	4827,4690,6986	0,0,0	7429,3491,9508	102	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
584	"AT3G14420"	"GLO1"	chr3	+	4823177	4823251	4823177	4823247	4823340	4823437	584	0,0,1	0,0,2	3,0,0	0,0,0	102	99	1	1.0	NA,NA,0.327	1.0,NA,NA	-0.673
585	"AT4G19040"	"EDR2"	chr4	-	10433201	10433256	10433216	10433256	10432977	10433126	585	3,1,0	54,58,68	10,7,7	90,55,87	113	99	7.20090859923e-05	0.000983492516579	0.046,0.015,0.0	0.089,0.1,0.066	-0.065
589	"AT5G59440"	"ZEU1"	chr5	+	23971230	23971402	23971230	23971362	23971514	23971569	589	0,0,0	53,45,74	0,0,1	79,51,67	138	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.011	-0.004
590	"AT2G36060"	"UEV1C"	chr2	-	15143225	15143351	15143228	15143351	15142676	15143152	590	400,323,521	8,5,20	446,280,449	18,10,23	101	99	0.0324436827086	0.158851616281	0.98,0.984,0.962	0.96,0.965,0.95	0.017
591	"AT2G36060"	"UEV1C"	chr2	-	15143474	15143617	15143477	15143617	15143225	15143351	591	50,34,74	290,202,382	143,71,174	335,144,368	101	99	1.39366296281e-12	7.23311077698e-11	0.145,0.142,0.16	0.295,0.326,0.317	-0.164
593	"AT1G28660"	"AT1G28660"	chr1	-	10072529	10072675	10072532	10072675	10072180	10072457	593	19,15,31	0,1,0	41,25,41	0,0,1	101	99	1	1.0	1.0,0.936,1.0	1.0,1.0,0.976	-0.013
594	"AT5G54130"	"AT5G54130"	chr5	+	21963295	21963401	21963295	21963395	21963492	21963704	594	59,43,63	0,0,0	95,57,127	1,0,3	104	99	1	1.0	1.0,1.0,1.0	0.989,1.0,0.976	0.012
597	"AT4G16695"	"AT4G16695"	chr4	+	9394420	9394573	9394420	9394569	9395060	9395142	597	1,6,1	8,10,18	13,9,4	10,7,11	102	99	0.0049382031624	0.0360975695956	0.108,0.368,0.051	0.558,0.555,0.261	-0.282
598	"AT1G21560"	"AT1G21560"	chr1	+	7554783	7555007	7554783	7554975	7555182	7556032	598	22,11,13	20,25,34	16,17,21	31,21,41	130	99	0.961553442478	1.0	0.456,0.251,0.226	0.282,0.381,0.281	-0.004
599	"AT2G39800"	"P5CSA"	chr2	-	16599875	16599972	16599884	16599972	16599686	16599790	599	513,559,612	0,0,0	435,222,495	2,1,0	107	99	1	1.0	1.0,1.0,1.0	0.995,0.995,1.0	0.003
600	"AT5G59480"	"AT5G59480"	chr5	-	23980392	23980480	23980395	23980480	23980020	23980299	600	151,161,241	1,1,2	238,154,342	2,2,1	101	99	1	1.0	0.993,0.994,0.992	0.991,0.987,0.997	0.001
601	"AT2G05520"	"GRP3"	chr2	+	2026523	2026628	2026523	2026610	2026649	2027117	601	1529,637,1981	0,0,0	2204,844,1516	82,0,57	116	99	0	0.0	1.0,1.0,1.0	0.958,1.0,0.958	0.028
602	"AT2G05520"	"GRP3"	chr2	+	2026523	2026628	2026523	2026610	2026670	2027117	602	623,322,777	21,14,28	1136,405,751	31,20,28	116	99	0.859073804039	1.0	0.962,0.952,0.959	0.969,0.945,0.958	0.0
603	"AT2G05520"	"GRP3"	chr2	+	2026523	2026628	2026523	2026610	2026712	2027117	603	623,320,777	0,0,0	1123,404,744	1,1,0	116	99	1	1.0	1.0,1.0,1.0	0.999,0.997,1.0	0.001
604	"AT2G05520"	"GRP3"	chr2	+	2026523	2026649	2026523	2026610	2026712	2027117	604	680,330,821	0,0,0	1142,441,752	1,1,0	137	99	1	1.0	1.0,1.0,1.0	0.999,0.997,1.0	0.001
605	"AT2G05520"	"GRP3"	chr2	+	2026523	2026649	2026523	2026628	2026712	2027117	605	57,12,44	0,2,0	19,38,8	0,1,0	119	99	1	1.0	1.0,0.833,1.0	1.0,0.969,1.0	-0.045
606	"AT2G05520"	"GRP3"	chr2	+	2026523	2026649	2026523	2026610	2026733	2027117	606	663,376,859	1,0,0	1299,495,875	0,0,0	137	99	1	1.0	0.998,1.0,1.0	1.0,1.0,1.0	-0.001
609	"AT3G51880"	"HMGB1"	chr3	-	19247435	19247525	19247456	19247525	19246990	19247333	609	15,11,23	324,270,465	55,20,51	419,246,438	119	99	9.25770362481e-07	2.00197840887e-05	0.037,0.033,0.04	0.098,0.063,0.088	-0.046
612	"AT3G60250"	"CKB3"	chr3	-	22270992	22271158	22270995	22271158	22270336	22270844	612	69,35,90	72,53,100	61,31,69	102,70,114	101	99	0.0116289767786	0.0693728614723	0.484,0.393,0.469	0.37,0.303,0.372	0.1
616	"AT5G61150"	"VIP4"	chr5	-	24604074	24604326	24604080	24604326	24603655	24603983	616	134,108,171	14,8,11	147,93,171	16,7,23	104	99	0.177365929187	0.614284762208	0.901,0.928,0.937	0.897,0.927,0.876	0.022
617	"AT3G47010"	"AT3G47010"	chr3	-	17317588	17317776	17317593	17317776	17317316	17317518	617	0,0,0	24,17,27	1,0,1	41,17,48	103	99	1	1.0	0.0,0.0,0.0	0.023,0.0,0.02	-0.014
619	"AT5G46110"	"TPT"	chr5	+	18697234	18697890	18697234	18697883	18697957	18698023	619	116,83,135	1989,2149,3096	126,75,129	4995,1621,4881	105	99	0.000172345935657	0.00208017536293	0.052,0.035,0.039	0.023,0.042,0.024	0.012
621	"AT5G46110"	"TPT"	chr5	+	18699958	18700063	18699958	18700059	18700194	18700656	621	0,0,1	3320,2558,3596	0,0,1	5693,3212,5790	102	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
624	"AT2G17510"	"EMB2763"	chr2	-	7612961	7613066	7612997	7613066	7612561	7612687	624	0,0,0	77,43,93	1,0,1	72,28,68	134	99	1	1.0	0.0,0.0,0.0	0.01,0.0,0.011	-0.007
626	"AT2G46420"	"AT2G46420"	chr2	+	19056544	19056666	19056544	19056634	19056765	19057096	626	4,0,2	84,57,91	2,1,2	112,73,105	130	99	0.563250508059	1.0	0.035,0.0,0.016	0.013,0.01,0.014	0.005
627	"AT3G21250"	"ABCC8"	chr3	-	7460421	7460508	7460454	7460508	7459722	7460334	627	64,84,138	13,9,9	128,61,147	7,0,3	131	99	9.11602583535e-05	0.0011539554655	0.788,0.876,0.921	0.933,1.0,0.974	-0.107
628	"AT5G59130"	"AT5G59130"	chr5	-	23871342	23871552	23871372	23871552	23871140	23871252	628	32,44,72	0,0,2	83,29,89	0,0,0	128	99	1	1.0	1.0,1.0,0.965	1.0,1.0,1.0	-0.012
629	"AT3G26890"	"AT3G26890"	chr3	-	9911414	9911621	9911606	9911621	9909317	9910792	629	37,16,67	8,3,4	29,20,32	3,2,3	198	99	0.526288741762	1.0	0.698,0.727,0.893	0.829,0.833,0.842	-0.062
630	"AT3G56130"	"AT3G56130"	chr3	+	20827622	20827958	20827622	20827954	20828137	20828404	630	6,8,7	283,205,384	7,5,10	366,174,386	102	99	0.99507988193	1.0	0.02,0.036,0.017	0.018,0.027,0.025	0.001
631	"AT3G56130"	"AT3G56130"	chr3	+	20827900	20827954	20827900	20827933	20828137	20828404	631	293,218,397	0,0,1	393,185,410	2,0,1	119	99	1	1.0	1.0,1.0,0.997	0.994,1.0,0.997	0.002
632	"AT4G13040"	"AT4G13040"	chr4	+	7614559	7614668	7614559	7614615	7614767	7614948	632	107,85,161	7,6,0	139,77,185	14,12,18	151	99	0.000219569047969	0.00253236301991	0.909,0.903,1.0	0.867,0.808,0.871	0.089
633	"AT1G73390"	"AT1G73390"	chr1	-	27594494	27594551	27594498	27594551	27593901	27594166	633	15,9,12	26,21,57	33,17,39	12,9,18	102	99	5.4748749978e-10	2.02961437418e-08	0.359,0.294,0.17	0.727,0.647,0.678	-0.41
635	"AT5G47620"	"AT5G47620"	chr5	-	19304365	19304453	19304367	19304453	19304056	19304280	635	4,4,3	158,113,198	2,2,2	177,65,173	100	99	0.225065003119	0.727403006829	0.024,0.034,0.015	0.011,0.03,0.011	0.007
637	"AT1G20696"	"HMGB3"	chr1	+	7180673	7180760	7180673	7180754	7180989	7181069	637	16,10,40	1,0,0	32,13,28	0,0,0	104	99	1	1.0	0.938,1.0,1.0	1.0,1.0,1.0	-0.021
640	"AT2G43950"	"OEP37"	chr2	-	18200931	18201052	18200996	18201052	18200323	18200684	640	229,192,287	0,0,0	230,172,297	0,0,2	163	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.989	0.004
641	"AT4G25720"	"QCT"	chr4	-	13100785	13100883	13100845	13100883	13100416	13100487	641	145,133,213	3,2,1	218,120,254	2,1,3	158	99	0.982036148256	1.0	0.968,0.977,0.993	0.986,0.987,0.981	-0.005
642	"AT3G18380"	"SHH2"	chr3	-	6312246	6312448	6312255	6312448	6312005	6312081	642	52,54,84	4,3,4	50,29,70	12,1,8	107	99	0.0224673483496	0.116605537934	0.923,0.943,0.951	0.794,0.964,0.89	0.056
643	"AT1G72930"	"TIR"	chr1	+	27439451	27439973	27439451	27439930	27440071	27440464	643	8,4,10	525,369,563	5,2,11	738,514,897	141	99	1	1.0	0.011,0.008,0.012	0.005,0.003,0.009	0.005
644	"AT1G63770"	"AT1G63770"	chr1	-	23658411	23658526	23658415	23658526	23658215	23658332	644	0,0,1	683,502,763	0,0,0	758,495,829	102	99	1	1.0	0.0,0.0,0.001	0.0,0.0,0.0	0.0
645	"AT4G36980"	"AT4G36980"	chr4	-	17434316	17434461	17434319	17434461	17433989	17434142	645	2,0,1	164,92,183	0,1,5	249,133,275	101	99	1	1.0	0.012,0.0,0.005	0.0,0.007,0.018	-0.003
646	"AT4G30160"	"VLN4"	chr4	+	14757777	14757815	14757777	14757788	14757904	14758045	646	4,1,8	125,94,159	3,1,1	163,73,141	125	99	0.0588107290671	0.256493851982	0.025,0.008,0.038	0.014,0.011,0.006	0.013
648	"AT1G02145"	"ALG12"	chr1	+	404756	404953	404756	404842	405064	405110	648	45,60,117	1,0,0	78,49,84	0,0,0	198	99	1	1.0	0.957,1.0,1.0	1.0,1.0,1.0	-0.014
649	"AT2G17560"	"HMGB4"	chr2	-	7642599	7642674	7642611	7642674	7642164	7642506	649	312,250,484	2,7,4	434,246,425	7,3,6	110	99	0.662862081926	1.0	0.993,0.97,0.991	0.982,0.987,0.985	0.0
650	"AT4G12850"	"AT4G12850"	chr4	+	7536974	7537424	7536974	7537203	7538081	7538276	650	10,7,9	2,2,7	6,10,10	3,2,5	198	99	0.946402418049	1.0	0.714,0.636,0.391	0.5,0.714,0.5	0.009
651	"AT2G22540"	"SVP"	chr2	+	9579873	9580598	9579873	9580583	9581505	9581584	651	296,237,362	0,0,0	387,201,407	1,0,0	113	99	1	1.0	1.0,1.0,1.0	0.997,1.0,1.0	0.001
652	"AT5G10605"	"AT5G10605"	chr5	-	3353056	3353392	3353180	3353392	3352897	3352941	652	8,8,8	9,4,10	26,17,27	4,14,17	198	99	0.127721311435	0.487407063491	0.308,0.5,0.286	0.765,0.378,0.443	-0.164
653	"AT5G38470"	"RAD23D"	chr5	+	15406994	15407105	15406994	15407101	15407194	15407273	653	9,9,5	391,327,588	7,1,3	470,336,541	102	99	0.134416222653	0.505521880847	0.022,0.026,0.008	0.014,0.003,0.005	0.011
655	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854241	15854164	15854211	15854326	15854439	655	66,48,83	1,1,0	103,90,135	0,0,1	128	99	1	1.0	0.981,0.974,1.0	1.0,1.0,0.991	-0.012
656	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854241	15854164	15854211	15854362	15854460	656	49,38,63	0,0,0	56,40,86	0,0,2	128	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.971	0.01
657	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854245	15854164	15854211	15854362	15854460	657	28,24,33	0,0,0	30,21,57	0,0,2	132	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.955	0.015
658	"AT4G32850"	"PAPS4"	chr4	+	15854164	15854245	15854164	15854241	15854362	15854460	658	3,2,0	24,16,30	1,0,5	27,19,34	102	99	0.792990449173	1.0	0.108,0.108,0.0	0.035,0.0,0.125	0.019
659	"AT2G01890"	"PAP8"	chr2	-	397922	398030	398006	398030	397727	397855	659	137,99,183	0,0,0	198,118,196	0,0,1	182	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.991	0.003
661	"AT1G74530"	"AT1G74530"	chr1	-	28010054	28010124	28010058	28010124	28009898	28009973	661	2,1,3	110,83,166	0,3,0	146,88,174	102	99	0.661302848374	1.0	0.017,0.012,0.017	0.0,0.032,0.0	0.005
662	"AT5G06250"	"AT5G06250"	chr5	-	1893445	1894124	1893490	1894124	1892713	1892949	662	5,3,9	0,0,0	2,3,4	0,0,2	143	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.581	0.14
663	"AT2G29890"	"VLN1"	chr2	+	12747605	12747759	12747605	12747753	12747869	12747880	663	2,6,8	11,9,8	6,6,5	16,4,18	104	99	0.859887902325	1.0	0.148,0.388,0.488	0.263,0.588,0.209	-0.012
665	"AT5G61530"	"AT5G61530"	chr5	+	24743833	24744078	24743833	24744051	24744193	24744350	665	119,88,162	8,9,8	117,104,163	4,4,6	125	99	0.0511173232074	0.2347777942	0.922,0.886,0.941	0.959,0.954,0.956	-0.04
666	"AT3G13870"	"RHD3"	chr3	-	4570241	4570312	4570245	4570312	4570053	4570156	666	1,6,13	209,176,311	8,1,7	354,120,343	102	99	0.270042249593	0.834237663921	0.005,0.032,0.039	0.021,0.008,0.019	0.009
667	"AT5G03180"	"AT5G03180"	chr5	-	755161	755330	755173	755330	754625	755081	667	11,11,27	5,3,5	22,10,32	6,3,3	110	99	0.463474166308	1.0	0.664,0.767,0.829	0.767,0.75,0.906	-0.054
670	"AT2G26670"	"HO1"	chr2	+	11341683	11342239	11341683	11342095	11342894	11343118	670	368,331,459	23,24,29	569,332,684	28,7,21	198	99	0.0014263773315	0.0132194613402	0.889,0.873,0.888	0.91,0.96,0.942	-0.054
671	"AT5G04220"	"SYT3"	chr5	-	1157351	1157452	1157377	1157452	1157188	1157265	671	30,13,17	17,5,9	20,4,29	13,2,11	124	99	0.966369959238	1.0	0.585,0.675,0.601	0.551,0.615,0.678	0.006
672	"AT1G27450"	"APT1"	chr1	+	9532870	9533038	9532870	9532963	9533364	9533514	672	6,5,5	939,682,1161	7,6,1	1121,638,1242	173	99	1	1.0	0.004,0.004,0.002	0.004,0.005,0.0	0.0
673	"AT2G26510"	"NAT3"	chr2	+	11276602	11276694	11276602	11276657	11276788	11276866	673	180,118,224	0,1,2	180,86,195	2,4,4	135	99	0.0926218802502	0.372641518216	1.0,0.989,0.988	0.985,0.94,0.973	0.026
674	"AT3G52260"	"AT3G52260"	chr3	-	19384455	19384525	19384459	19384525	19383915	19384000	674	4,7,18	33,10,28	21,16,29	11,11,12	102	99	4.75736114768e-05	0.000667316333958	0.105,0.405,0.384	0.649,0.585,0.701	-0.347
675	"AT1G45248"	"AT1G45248"	chr1	-	17164615	17164779	17164670	17164779	17164196	17164250	675	5,0,1	29,26,46	2,0,0	23,22,37	153	99	0.295831644575	0.887494933725	0.1,0.0,0.014	0.053,0.0,0.0	0.02
676	"AT5G26749"	"AT5G26749"	chr5	-	9398900	9399022	9398957	9399022	9398689	9398753	676	1,0,0	30,15,23	0,1,0	26,12,14	155	99	1	1.0	0.021,0.0,0.0	0.0,0.051,0.0	-0.01
678	"AT1G16060"	"ADAP"	chr1	+	5508833	5509155	5508833	5508916	5509593	5509682	678	38,28,54	1,0,0	32,21,29	0,0,0	198	99	1	1.0	0.95,1.0,1.0	1.0,1.0,1.0	-0.017
680	"AT4G28680"	"TYRDC"	chr4	+	14157417	14157480	14157417	14157474	14157728	14157793	680	0,0,1	33,25,28	0,3,1	40,22,32	104	99	0.638049315775	1.0	0.0,0.0,0.033	0.0,0.115,0.029	-0.037
681	"AT1G24260"	"SEP3"	chr1	-	8594806	8594891	8594809	8594891	8594629	8594697	681	1,0,3	0,6,1	7,3,4	3,0,4	101	99	0.57890409955	1.0	1.0,0.0,0.746	0.696,1.0,0.495	-0.148
683	"AT1G67300"	"AT1G67300"	chr1	-	25194466	25194547	25194473	25194547	25194291	25194376	683	0,0,1	0,0,0	3,0,1	0,1,0	105	99	1	1.0	NA,NA,1.0	1.0,0.0,1.0	0.333
685	"AT4G27050"	"AT4G27050"	chr4	-	13577742	13578051	13577905	13578051	13577550	13577660	685	40,39,39	0,0,0	41,33,51	0,0,2	198	99	1	1.0	1.0,1.0,1.0	1.0,1.0,0.927	0.024
687	"AT1G09932"	"AT1G09932"	chr1	-	3232882	3233109	3232964	3233109	3232669	3232777	687	0,0,1	25,13,34	0,0,3	17,4,15	180	99	0.871428880263	1.0	0.0,0.0,0.016	0.0,0.0,0.099	-0.028
690	"AT5G05800"	"LIMYB"	chr5	-	1744939	1745245	1745136	1745245	1744445	1744781	690	3,8,15	13,6,21	22,9,31	18,13,29	198	99	0.180388014711	0.615930129178	0.103,0.4,0.263	0.379,0.257,0.348	-0.073
691	"AT1G68910"	"WIT2"	chr1	-	25908564	25908715	25908568	25908715	25908130	25908380	691	59,48,70	21,20,23	89,48,96	20,20,31	102	99	0.470355636555	1.0	0.732,0.7,0.747	0.812,0.7,0.75	-0.028
692	"AT3G06400"	"CHR11"	chr3	+	1944493	1944688	1944493	1944682	1944769	1944804	692	0,1,0	160,71,155	2,0,0	156,86,170	104	99	1	1.0	0.0,0.013,0.0	0.012,0.0,0.0	0.0
693	"AT1G03160"	"FZL"	chr1	+	764698	764931	764698	764866	765024	765255	693	0,0,0	193,173,221	4,0,0	187,87,177	163	99	1	1.0	0.0,0.0,0.0	0.013,0.0,0.0	-0.004
694	"AT1G29040"	"AT1G29040"	chr1	+	10134504	10134581	10134504	10134536	10134685	10134797	694	202,135,187	14,9,17	206,140,315	6,6,18	143	99	0.0417816432362	0.195357412969	0.909,0.912,0.884	0.96,0.942,0.924	-0.04
695	"AT3G17300"	"AT3G17300"	chr3	+	5907759	5907804	5907759	5907796	5908277	5908375	695	160,111,217	6,1,6	152,119,180	10,7,8	106	99	0.0236111739106	0.117874058541	0.961,0.99,0.971	0.934,0.941,0.955	0.031
696	"AT2G27810"	"NAT12"	chr2	+	11854963	11855202	11854963	11855198	11855407	11855694	696	1,0,0	125,98,154	4,2,1	165,95,160	102	99	0.642683423339	1.0	0.008,0.0,0.0	0.023,0.02,0.006	-0.014
698	"AT4G40030"	"HTR8"	chr4	-	18556506	18556878	18556743	18556878	18556345	18556417	698	0,2,1	22,16,19	3,2,4	15,13,13	198	99	0.00550530323768	0.0391404435665	0.0,0.059,0.026	0.091,0.071,0.133	-0.07
699	"AT5G57860"	"AT5G57860"	chr5	+	23438273	23438645	23438273	23438459	23439028	23439311	699	137,53,136	1,0,0	104,71,123	0,0,0	198	99	1	1.0	0.986,1.0,1.0	1.0,1.0,1.0	-0.005
700	"AT5G43990"	"SUVR2"	chr5	+	17699083	17699345	17699083	17699285	17699457	17700575	700	13,9,9	21,15,23	11,21,26	7,4,8	158	99	4.42174955551e-06	8.19602864039e-05	0.279,0.273,0.197	0.496,0.767,0.671	-0.395
704	"AT3G47930"	"GLDH"	chr3	+	17686118	17686539	17686118	17686483	17686878	17687019	704	99,74,128	2,0,0	146,70,121	0,1,1	154	99	1	1.0	0.97,1.0,1.0	1.0,0.978,0.987	0.002
705	"AT1G07780"	"PAI1"	chr1	-	2411823	2412219	2412193	2412219	2411478	2411541	705	119,95,166	0,0,0	79,58,103	2,1,0	198	99	0.944894563953	1.0	1.0,1.0,1.0	0.952,0.967,1.0	0.027
706	"AT1G07780"	"PAI1"	chr1	-	2412547	2412677	2412609	2412677	2412193	2412219	706	0,0,0	19,17,34	0,0,2	17,7,18	160	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.064	-0.021
710	"AT4G35300"	"MSSP2"	chr4	-	16799424	16799553	16799455	16799553	16798992	16799167	710	5,6,4	4,0,9	20,9,19	10,5,18	129	99	0.79949499895	1.0	0.49,1.0,0.254	0.606,0.58,0.448	0.037
712	"AT5G56500"	"CPN60B3"	chr5	+	22873790	22873908	22873790	22873871	22874044	22874261	712	7,1,5	112,72,171	11,9,29	82,44,85	135	99	8.88482065697e-10	3.07414794731e-08	0.044,0.01,0.021	0.09,0.13,0.2	-0.115
715	"AT1G05380"	"AT1G05380"	chr1	+	1576862	1577148	1576862	1577127	1577221	1579195	715	32,24,53	0,1,2	46,7,55	8,2,4	119	99	0.000489837288617	0.00508451105584	1.0,0.952,0.957	0.827,0.744,0.92	0.139
717	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822146	3823088	3821442	3821780	717	0,1,0	1,0,1	0,1,1	2,1,4	198	99	1	1.0	0.0,1.0,0.0	0.0,0.333,0.111	0.185
718	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822163	3823088	3821442	3821780	718	0,2,0	6,2,5	0,1,2	2,4,11	198	99	0.203647544239	0.673204302293	0.0,0.333,0.0	0.0,0.111,0.083	0.046
719	"AT1G11360"	"AT1G11360"	chr1	-	3822146	3823088	3822163	3823088	3821442	3821780	719	1,1,1	6,2,5	2,1,5	2,4,11	115	99	0.0522299777986	0.235716160674	0.125,0.301,0.147	0.463,0.177,0.281	-0.116
720	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822146	3823088	3821442	3821795	720	6,4,8	21,15,25	5,9,2	23,16,23	198	99	0.834006655919	1.0	0.125,0.118,0.138	0.098,0.22,0.042	0.007
721	"AT1G11360"	"AT1G11360"	chr1	-	3822017	3823088	3822163	3823088	3821442	3821795	721	6,5,8	81,56,84	5,9,3	132,74,127	198	99	0.165786571227	0.593401589426	0.036,0.043,0.045	0.019,0.057,0.012	0.012
722	"AT1G11360"	"AT1G11360"	chr1	-	3822146	3823088	3822163	3823088	3821442	3821795	722	21,16,25	81,56,84	23,16,24	132,74,127	115	99	0.0727282079167	0.297212125266	0.182,0.197,0.204	0.13,0.157,0.14	0.052
724	"AT2G32080"	"PURA1"	chr2	-	13643266	13643410	13643269	13643410	13642957	13643191	724	71,63,103	167,170,236	100,49,139	332,145,327	101	99	0.272439641398	0.836663750802	0.294,0.266,0.3	0.228,0.249,0.294	0.03
725	"AT1G72650"	"TRFL6"	chr1	+	27351193	27351264	27351193	27351246	27351417	27352308	725	10,8,18	13,16,25	18,7,9	39,20,46	116	99	0.0236202352376	0.117874058541	0.396,0.299,0.381	0.283,0.23,0.143	0.14
726	"AT1G53165"	"ATMAP4K	chr1	+	19817095	19817248	19817095	19817224	19817312	19817562	726	0,0,0	46,19,33	0,1,0	41,10,47	122	99	1	1.0	0.0,0.0,0.0	0.0,0.075,0.0	-0.025
727	"AT5G57060"	"AT5G57060"	chr5	+	23090626	23090714	23090626	23090675	23091000	23091108	727	3,3,5	35,38,47	5,8,15	59,24,60	137	99	0.0229518296329	0.116784309603	0.058,0.054,0.071	0.058,0.194,0.153	-0.074
728	"AT5G44250"	"AT5G44250"	chr5	-	17825290	17825356	17825298	17825356	17825135	17825216	728	0,0,0	55,51,110	0,1,0	74,35,66	106	99	1	1.0	0.0,0.0,0.0	0.0,0.026,0.0	-0.009
729	"AT4G38970"	"FBA2"	chr4	-	18164126	18164261	18164130	18164261	18163495	18163992	729	1,0,1	10037,8540,12686	0,0,2	15890,9955,18414	102	99	1	1.0	0.0,0.0,0.0	0.0,0.0,0.0	0.0
730	"AT1G71696"	"SOL1"	chr1	+	26967460	26967729	26967460	26967556	26967840	26967897	730	32,28,51	0,0,1	43,28,57	0,0,0	198	99	1	1.0	1.0,1.0,0.962	1.0,1.0,1.0	-0.013
731	"AT3G21175"	"GATA24"	chr3	+	7423241	7423334	7423241	7423328	7423407	7423541	731	21,33,44	48,29,70	28,17,38	64,31,48	104	99	0.569031809513	1.0	0.294,0.52,0.374	0.294,0.343,0.43	0.04
733	"AT5G62000"	"ARF2"	chr5	+	24914502	24914720	24914502	24914605	24914816	24915210	733	402,375,460	1,0,2	541,310,535	3,1,1	198	99	1	1.0	0.995,1.0,0.991	0.989,0.994,0.996	0.002
734	"AT1G28100"	"AT1G28100"	chr1	+	9802915	9802978	9802915	9802954	9803206	9803375	734	3,2,0	44,61,77	4,3,1	62,32,67	122	99	0.225649102311	0.727403006829	0.052,0.026,0.0	0.05,0.071,0.012	-0.018
736	"AT3G05380"	"ALY2"	chr3	+	1539581	1539763	1539581	1539728	1540549	1540660	736	12,17,22	5,1,13	23,5,20	16,2,6	133	99	0.393698129855	1.0	0.641,0.927,0.557	0.517,0.65,0.713	0.082
737	"AT1G10670"	"ACLA-1"	chr1	+	3535382	3535645	3535382	3535578	3535773	3535885	737	0,0,0	215,203,338	4,3,4	390,161,460	165	99	1	1.0	0.0,0.0,0.0	0.006,0.011,0.005	-0.007
738	"AT3G13560"	"AT3G13560"	chr3	-	4427849	4428179	4427864	4428179	4427217	4427313	738	29,35,46	16,12,20	68,26,81	10,4,23	113	99	0.00642594558887	0.0438824442187	0.614,0.719,0.668	0.856,0.851,0.755	-0.154
739	"AT3G57470"	"AT3G57470"	chr3	-	21275499	21275667	21275591	21275667	21275337	21275405	739	17,9,18	13,21,41	68,30,97	24,8,32	190	99	9.25093182058e-08	2.40061680744e-06	0.405,0.183,0.186	0.596,0.661,0.612	-0.365
740	"AT3G19720"	"ARC5"	chr3	-	6853080	6853222	6853173	6853222	6852807	6852890	740	12,11,11	199,150,214	9,8,15	228,139,276	191	99	0.476549819498	1.0	0.03,0.037,0.026	0.02,0.029,0.027	0.006
