ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
854	"AT5G28910"	"AT5G28910"	chr5	-	10931686	10931936	10931686	10931931	10932014	10932262
855	"AT3G52200"	"LTA3"	chr3	+	19361327	19361605	19361555	19361605	19361144	19361178
856	"AT1G19330"	"AT1G19330"	chr1	-	6681205	6681271	6681205	6681268	6681360	6681515
857	"AT1G19330"	"AT1G19330"	chr1	-	6681360	6681515	6681360	6681500	6681682	6681809
858	"AT1G56340"	"CRT1"	chr1	-	21090162	21090282	21090162	21090272	21090490	21090538
859	"AT1G21690"	"RFC4"	chr1	+	7616603	7616726	7616624	7616726	7616027	7616107
860	"AT5G16030"	"AT5G16030"	chr5	+	5238679	5238997	5238682	5238997	5238540	5238585
861	"AT5G16030"	"AT5G16030"	chr5	+	5239084	5239293	5239108	5239293	5238682	5238997
862	"AT5G42710"	"AT5G42710"	chr5	+	17127846	17127946	17127849	17127946	17126218	17127769
863	"AT4G38120"	"AT4G38120"	chr4	-	17893768	17893922	17893768	17893849	17894099	17894151
864	"AT1G14270"	"AT1G14270"	chr1	-	4876360	4876472	4876360	4876468	4876669	4876767
865	"AT3G60240"	"EIF4G"	chr3	+	22262371	22262512	22262377	22262512	22262143	22262256
866	"AT3G60240"	"EIF4G"	chr3	+	22262631	22262699	22262637	22262699	22262377	22262512
867	"AT4G33010"	"GLDP1"	chr4	-	15927042	15927160	15927042	15927156	15927257	15927356
868	"AT2G20820"	"AT2G20820"	chr2	+	8964977	8965055	8965021	8965055	8964808	8964879
869	"AT5G53850"	"AT5G53850"	chr5	-	21861529	21861639	21861529	21861622	21861706	21861808
870	"AT3G14230"	"RAP2-2"	chr3	-	4737574	4738454	4737574	4738451	4738699	4739136
871	"AT3G57230"	"AGL16"	chr3	+	21179928	21180087	21179987	21180087	21179094	21179173
872	"AT3G57230"	"AGL16"	chr3	+	21179928	21180087	21179987	21180087	21179566	21179628
873	"AT1G67590"	"AT1G67590"	chr1	-	25333057	25333358	25333057	25333352	25333557	25333639
874	"AT4G34140"	"AT4G34140"	chr4	+	16353072	16353162	16353075	16353162	16352764	16352973
875	"AT4G34140"	"AT4G34140"	chr4	+	16353607	16353832	16353610	16353832	16353266	16353359
876	"AT1G80040"	"AT1G80040"	chr1	-	30109692	30110115	30109692	30109866	30110306	30110621
877	"AT2G01200"	"IAA32"	chr2	+	118966	119075	118974	119075	118635	118887
878	"AT3G55080"	"AT3G55080"	chr3	-	20412826	20412877	20412826	20412862	20413137	20413218
879	"AT3G55080"	"AT3G55080"	chr3	-	20414553	20414664	20414553	20414651	20414768	20414832
880	"AT5G23260"	"TT16"	chr5	+	7837821	7837863	7837836	7837863	7837565	7837730
881	"AT5G12840"	"NFYA1"	chr5	-	4052230	4052331	4052230	4052328	4052684	4052963
882	"AT3G57520"	"RFS2"	chr3	-	21288764	21289341	21288764	21289307	21289428	21289517
883	"AT3G57520"	"RFS2"	chr3	-	21289611	21289829	21289611	21289767	21289928	21290063
884	"AT4G32630"	"AT4G32630"	chr4	+	15740715	15740805	15740718	15740805	15740552	15740648
885	"AT3G15980"	"AT3G15980"	chr3	-	5415612	5415698	5415612	5415678	5415786	5415937
886	"AT1G29850"	"AT1G29850"	chr1	+	10448845	10448907	10448848	10448907	10448679	10448745
887	"AT4G00630"	"KEA2"	chr4	-	264081	264219	264081	264186	264395	264485
888	"AT1G71770"	"PAB5"	chr1	-	26993155	26993607	26993155	26993589	26994102	26994259
889	"AT1G55140"	"AT1G55140"	chr1	-	20572713	20572816	20572713	20572814	20573014	20573067
890	"AT3G60890"	"ZPR2"	chr3	-	22497023	22497219	22497023	22497216	22497317	22497475
891	"AT5G47900"	"AT5G47900"	chr5	+	19393605	19393731	19393614	19393731	19393411	19393529
892	"AT5G47900"	"AT5G47900"	chr5	+	19393811	19393903	19393819	19393903	19393605	19393731
893	"AT5G47900"	"AT5G47900"	chr5	+	19394286	19394424	19394345	19394424	19394161	19394213
894	"AT3G09560"	"PAH1"	chr3	-	2937205	2938737	2937205	2938730	2939099	2939456
895	"AT3G09560"	"PAH1"	chr3	-	2937205	2938776	2937205	2938730	2939099	2939456
896	"AT3G09560"	"PAH1"	chr3	-	2937205	2938776	2937205	2938737	2939099	2939456
897	"AT1G11870"	"ATSRS"	chr1	+	4004169	4004321	4004175	4004321	4003845	4004099
898	"AT1G11870"	"ATSRS"	chr1	+	4006096	4006190	4006116	4006190	4005886	4006021
899	"AT1G31360"	"MED34"	chr1	+	11233086	11233233	11233135	11233233	11232755	11232979
900	"AT1G14570"	"PUX7"	chr1	+	4983734	4983871	4983753	4983871	4983534	4983638
901	"AT1G14570"	"PUX7"	chr1	+	4985427	4985656	4985490	4985656	4984635	4984746
902	"AT4G24220"	"VEP1"	chr4	+	12565346	12566755	12565349	12566755	12564944	12565257
903	"AT1G23110"	"AT1G23110"	chr1	-	8197498	8197752	8197498	8197747	8198070	8198331
904	"AT4G14710"	"ARD3"	chr4	-	8424666	8424960	8424666	8424955	8425073	8425144
905	"AT4G14710"	"ARD3"	chr4	-	8425073	8425147	8425073	8425144	8425227	8425352
906	"AT1G28210"	"ATJ1"	chr1	+	9859856	9860158	9859892	9860158	9859370	9859460
907	"AT2G22610"	"AT2G22610"	chr2	+	9603789	9603915	9603852	9603915	9603638	9603704
908	"AT4G12770"	"AT4G12770"	chr4	-	7507716	7507817	7507716	7507811	7507927	7508072
909	"AT4G22880"	"LDOX"	chr4	-	12005562	12006082	12005562	12006072	12006183	12006209
910	"AT5G16840"	"BPA1"	chr5	+	5537023	5537093	5537026	5537093	5536754	5536864
911	"AT1G60850"	"ATRPAC42"	chr1	-	22400020	22400178	22400020	22400167	22400284	22400362
912	"AT2G20110"	"TCX6"	chr2	+	8686559	8687218	8686580	8687218	8686065	8686487
913	"AT4G05520"	"EHD2"	chr4	+	2805517	2805579	2805520	2805579	2805379	2805422
914	"AT1G05180"	"AXR1"	chr1	-	1501166	1501330	1501166	1501190	1501424	1501597
915	"AT1G09420"	"G6PD4"	chr1	-	3039246	3039449	3039246	3039443	3039513	3039670
916	"AT5G64470"	"TBL12"	chr5	+	25777434	25777963	25777457	25777963	25777050	25777300
917	"AT1G30500"	"NFYA7"	chr1	-	10804988	10805153	10804988	10805141	10805232	10805307
918	"AT1G12370"	"PHR1"	chr1	-	4207111	4207170	4207111	4207152	4207242	4207279
919	"AT2G48140"	"EDA4"	chr2	+	19687108	19687165	19687113	19687165	19686847	19686874
920	"AT5G37720"	"ALY4"	chr5	-	14982194	14982278	14982194	14982254	14982379	14982579
921	"AT3G47550"	"AT3G47550"	chr3	+	17525152	17525540	17525159	17525540	17524964	17525054
922	"AT4G31430"	"KAKU4"	chr4	+	15251870	15252529	15251878	15252529	15251654	15251793
923	"AT2G04270"	"RNE"	chr2	+	1475568	1475781	1475599	1475781	1475325	1475413
924	"AT2G04270"	"RNE"	chr2	+	1475599	1475781	1475604	1475781	1475325	1475429
925	"AT1G55340"	"AT1G55340"	chr1	+	20652901	20653172	20652931	20653172	20652575	20652822
926	"AT1G63900"	"DAL1"	chr1	+	23718672	23718728	23718684	23718728	23718454	23718565
927	"AT5G38060"	"AT5G38060"	chr5	+	15189809	15190132	15189845	15190132	15189443	15189739
928	"AT3G29160"	"KIN11"	chr3	-	11129658	11129799	11129658	11129794	11129882	11129966
929	"AT2G29650"	"ANTR1"	chr2	-	12674080	12674267	12674080	12674248	12674345	12674483
930	"AT2G39190"	"ATATH8"	chr2	+	16352625	16352823	16352629	16352823	16352141	16352267
931	"AT2G39190"	"ATATH8"	chr2	+	16354495	16354566	16354499	16354566	16354280	16354393
932	"AT4G15430"	"AT4G15430"	chr4	+	8831123	8831504	8831126	8831504	8830797	8831031
933	"AT2G37160"	"AT2G37160"	chr2	+	15611627	15611720	15611632	15611720	15611441	15611547
934	"AT3G53370"	"S1FA1"	chr3	-	19787893	19788362	19787893	19788248	19788710	19788843
935	"AT4G34100"	"SUD1"	chr4	+	16333642	16333803	16333645	16333803	16333114	16333483
936	"AT1G54920"	"AT1G54920"	chr1	+	20474345	20474666	20474350	20474666	20474050	20474267
937	"AT3G12550"	"FDM3"	chr3	+	3978622	3979044	3978635	3979044	3978004	3978256
938	"AT5G03345"	"AT5G03345"	chr5	+	814369	814422	814373	814422	814084	814268
939	"AT5G13000"	"CALS3"	chr5	-	4113983	4114052	4113983	4114046	4114138	4114264
940	"AT4G14695"	"MPC2"	chr4	+	8420109	8420208	8420163	8420208	8419798	8419887
941	"AT3G61010"	"AT3G61010"	chr3	-	22571915	22571988	22571915	22571942	22572090	22572164
942	"AT5G14740"	"BCA2"	chr5	+	4762217	4762615	4762220	4762615	4761960	4762066
943	"AT5G14740"	"BCA2"	chr5	+	4762217	4762615	4762224	4762615	4761960	4762066
944	"AT5G14740"	"BCA2"	chr5	+	4762220	4762615	4762224	4762615	4761960	4762066
945	"AT5G14740"	"BCA2"	chr5	+	4762217	4762615	4762224	4762615	4761960	4762070
946	"AT4G23430"	"TIC32"	chr4	+	12230526	12230680	12230556	12230680	12230329	12230409
947	"AT4G23430"	"TIC32"	chr4	+	12230754	12230833	12230760	12230833	12230526	12230680
948	"AT4G36050"	"APE2"	chr4	-	17051981	17052416	17051981	17052397	17052486	17053163
949	"AT4G36050"	"APE2"	chr4	-	17054040	17054156	17054040	17054151	17054242	17054328
950	"AT1G18390"	"AT1G18390"	chr1	+	6328662	6329319	6328681	6329319	6328428	6328463
951	"AT1G01920"	"AT1G01920"	chr1	+	318295	318433	318361	318433	318144	318201
952	"AT3G54970"	"AT3G54970"	chr3	-	20368499	20368645	20368499	20368625	20368767	20368853
953	"AT3G23940"	"DHAD"	chr3	+	8650746	8650805	8650752	8650805	8650590	8650660
954	"AT3G49680"	"BCAT3"	chr3	+	18422968	18423051	18422974	18423051	18422648	18422893
955	"AT4G12790"	"AT4G12790"	chr4	-	7518847	7518926	7518847	7518924	7519325	7519397
956	"AT1G43020"	"AT1G43020"	chr1	+	16157455	16157911	16157460	16157911	16157245	16157374
957	"AT2G21580"	"RPS25B"	chr2	+	9237144	9237279	9237147	9237279	9236721	9236796
958	"AT4G32620"	"AT4G32620"	chr4	+	15736695	15737272	15736698	15737272	15736340	15736596
959	"AT4G37630"	"CYCD5-1"	chr4	+	17679990	17680300	17679996	17680300	17679819	17679906
960	"AT5G35680"	"AT5G35680"	chr5	-	13857920	13858623	13857920	13858594	13858877	13859013
961	"AT2G11810"	"MGD3"	chr2	+	4746218	4746319	4746244	4746319	4746115	4746178
962	"AT1G61660"	"BHLH112"	chr1	-	22755115	22755223	22755115	22755214	22755319	22755728
963	"AT2G30170"	"AT2G30170"	chr2	-	12881020	12881116	12881020	12881100	12881210	12881262
964	"AT3G04890"	"AT3G04890"	chr3	+	1348957	1349202	1348976	1349202	1348800	1348879
965	"AT5G66005"	"AT5G66005"	chr5	-	26398726	26398817	26398726	26398814	26398913	26399001
966	"AT5G66005"	"AT5G66005"	chr5	-	26398726	26398834	26398726	26398814	26398913	26399001
967	"AT5G66005"	"AT5G66005"	chr5	-	26398726	26398834	26398726	26398817	26398913	26399001
968	"AT1G48850"	"EMB1144"	chr1	-	18065378	18065463	18065378	18065461	18065550	18065616
969	"AT4G25340"	"FKBP53"	chr4	-	12959829	12959894	12959829	12959878	12959971	12960013
970	"AT2G44970"	"AT2G44970"	chr2	-	18550660	18550907	18550660	18550904	18551081	18551208
971	"AT2G39805"	"AT2G39805"	chr2	-	16611232	16611401	16611232	16611398	16611588	16611669
972	"AT5G65740"	"AT5G65740"	chr5	-	26302829	26303051	26302829	26302904	26303175	26303246
973	"AT2G39630"	"AT2G39630"	chr2	-	16522437	16522535	16522437	16522521	16522636	16522768
974	"AT3G49640"	"AT3G49640"	chr3	-	18401914	18402067	18401914	18402053	18402573	18402679
975	"AT1G60990"	"AT1G60990"	chr1	-	22462025	22462393	22462025	22462390	22462719	22462956
976	"AT5G45290"	"AT5G45290"	chr5	-	18349781	18350074	18349781	18350071	18350169	18350280
977	"AT3G46210"	"AT3G46210"	chr3	-	16978383	16978502	16978383	16978499	16978864	16978916
978	"AT1G34460"	"CYCB1-5"	chr1	+	12597323	12597645	12597332	12597645	12596927	12597273
979	"AT3G03350"	"AT3G03350"	chr3	+	793375	793452	793413	793452	792927	793117
980	"AT2G01120"	"ORC4"	chr2	+	87267	87395	87285	87395	87120	87206
981	"AT5G59430"	"TRP1"	chr5	+	23968431	23969047	23968434	23969047	23968147	23968337
982	"AT5G24780"	"VSP1"	chr5	-	8507589	8507977	8507589	8507957	8508042	8508255
983	"AT4G12960"	"GILT"	chr4	+	7583805	7583958	7583835	7583958	7583673	7583739
984	"AT1G27370"	"SPL10"	chr1	-	9506332	9507051	9506332	9507023	9507211	9507328
985	"AT5G22130"	"PIGM"	chr5	-	7338989	7339232	7338989	7339172	7339333	7339597
986	"AT4G26860"	"AT4G26860"	chr4	-	13503500	13503629	13503500	13503599	13503700	13503834
987	"AT1G02840"	"SR34"	chr1	+	626912	627004	626916	627004	626740	626828
988	"AT1G02840"	"SR34"	chr1	+	628934	629321	629287	629321	628245	628469
989	"AT1G76140"	"AT1G76140"	chr1	+	28574583	28574697	28574592	28574697	28574349	28574485
990	"AT5G64680"	"AT5G64680"	chr5	+	25854769	25854874	25854793	25854874	25854630	25854709
991	"AT3G60510"	"AT3G60510"	chr3	-	22357467	22357592	22357467	22357569	22357663	22357762
992	"AT3G60510"	"AT3G60510"	chr3	-	22357663	22357898	22357663	22357762	22357990	22358112
993	"AT3G49430"	"SR34A"	chr3	+	18334457	18334716	18334649	18334716	18334216	18334368
994	"AT2G43490"	"AT2G43490"	chr2	-	18054410	18054731	18054410	18054724	18054941	18055279
995	"AT2G43490"	"AT2G43490"	chr2	-	18054941	18055279	18054941	18055273	18055358	18055442
996	"AT3G17609"	"HYH"	chr3	+	6024149	6024294	6024152	6024294	6023928	6024034
997	"AT1G02690"	"IMPA6"	chr1	+	585775	585942	585778	585942	585499	585685
998	"AT1G11280"	"AT1G11280"	chr1	-	3788705	3788878	3788705	3788842	3789118	3789226
999	"AT1G12140"	"FMOGS-OX5"	chr1	+	4122015	4122086	4122021	4122086	4121368	4121932
1000	"AT1G68200"	"AT1G68200"	chr1	+	25563606	25563948	25563609	25563948	25562117	25562702
1001	"AT1G71220"	"UGGT"	chr1	+	26849650	26849737	26849653	26849737	26849200	26849553
1002	"AT1G80270"	"PPR596"	chr1	+	30181226	30181293	30181231	30181293	30180981	30181077
1003	"AT5G62100"	"BAG2"	chr5	+	24941502	24941974	24941510	24941974	24941112	24941259
1004	"AT5G27970"	"AT5G27970"	chr5	+	10005343	10005472	10005382	10005472	10005069	10005255
1005	"AT5G27970"	"AT5G27970"	chr5	+	10009230	10009318	10009233	10009318	10009043	10009141
1006	"AT5G27970"	"AT5G27970"	chr5	+	10014825	10014950	10014831	10014950	10014380	10014520
1007	"AT5G66160"	"RMR1"	chr5	+	26446606	26447433	26446800	26447433	26445795	26446185
1008	"AT3G15020"	"mMDH2"	chr3	+	5057803	5058248	5057808	5058248	5057590	5057708
1009	"AT2G29390"	"SMO2-1"	chr2	-	12610896	12611013	12610896	12610977	12611072	12611285
1010	"AT5G51040"	"SDHAF2"	chr5	+	20751084	20751211	20751096	20751211	20750907	20751015
1011	"AT5G26910"	"AT5G26910"	chr5	-	9469089	9469139	9469089	9469136	9469414	9469534
1012	"AT5G55130"	"MOCS3"	chr5	-	22375415	22375508	22375415	22375427	22375775	22376086
1013	"AT4G31170"	"AT4G31170"	chr4	-	15153181	15153838	15153181	15153420	15153947	15154891
1014	"AT4G31170"	"AT4G31170"	chr4	-	15153947	15154935	15153947	15154891	15155047	15155118
1015	"AT4G16070"	"AT4G16070"	chr4	-	9098388	9098507	9098388	9098483	9098661	9098764
1016	"AT1G49700"	"AT1G49700"	chr1	-	18389511	18389682	18389511	18389676	18389777	18389909
1017	"AT3G10490"	"ANAC052"	chr3	+	3269893	3270883	3269936	3270883	3269077	3269263
1018	"AT1G20880"	"AT1G20880"	chr1	-	7262673	7262780	7262673	7262757	7262873	7263181
1019	"AT1G47210"	"CYCA3-2"	chr1	+	17301775	17301928	17301779	17301928	17301458	17301691
1020	"AT5G15510"	"AT5G15510"	chr5	+	5036386	5036795	5036478	5036795	5036175	5036270
1021	"AT1G16010"	"MRS2-1"	chr1	-	5496491	5497117	5496491	5497101	5497247	5497297
1022	"AT2G32410"	"AXL"	chr2	+	13760253	13760410	13760326	13760410	13760061	13760147
1023	"AT4G33580"	"BCA5"	chr4	+	16140194	16140246	16140197	16140246	16139951	16140104
1024	"AT1G49540"	"ELP2"	chr1	-	18336415	18336575	18336415	18336569	18336664	18336750
1025	"AT1G18730"	"PNSB4"	chr1	+	6460895	6461073	6460898	6461073	6460766	6460808
1026	"AT5G22280"	"AT5G22280"	chr5	-	7373994	7374526	7373994	7374381	7374956	7375135
1027	"AT5G22280"	"AT5G22280"	chr5	-	7374956	7375135	7374956	7375055	7375505	7375719
1028	"AT1G63640"	"AT1G63640"	chr1	-	23589505	23589615	23589505	23589612	23589703	23590290
1029	"AT1G56440"	"TPR5"	chr1	-	21139613	21139805	21139613	21139751	21139937	21140150
1030	"AT5G10450"	"GRF6"	chr5	-	3283852	3284472	3283852	3284466	3284665	3284782
1031	"AT5G10450"	"GRF6"	chr5	-	3283852	3284571	3283852	3284466	3284665	3284782
1032	"AT5G10450"	"GRF6"	chr5	-	3283852	3284571	3283852	3284472	3284665	3284782
1033	"AT1G70100"	"AT1G70100"	chr1	+	26405730	26406098	26405734	26406098	26405396	26405654
1034	"AT4G38090"	"AT4G38090"	chr4	-	17883998	17884228	17883998	17884052	17884316	17884726
1035	"AT1G63010"	"AT1G63010"	chr1	-	23348822	23349004	23348822	23348998	23349088	23349396
1036	"AT1G63010"	"AT1G63010"	chr1	-	23350215	23350554	23350215	23350527	23350760	23350881
1037	"AT2G44750"	"TPK2"	chr2	+	18452273	18452523	18452279	18452523	18452086	18452188
1038	"AT1G47230"	"CYCA3-4"	chr1	+	17307671	17307827	17307674	17307827	17307344	17307577
1039	"AT5G53490"	"AT5G53490"	chr5	-	21724150	21724284	21724150	21724281	21724515	21724642
1040	"AT5G53490"	"AT5G53490"	chr5	-	21724150	21724326	21724150	21724281	21724515	21724642
1041	"AT5G53490"	"AT5G53490"	chr5	-	21724150	21724326	21724150	21724284	21724515	21724642
1042	"AT5G67110"	"ALC"	chr5	-	26785617	26785827	26785617	26785683	26785917	26785989
1043	"AT2G15590"	"AT2G15590"	chr2	+	6802386	6802618	6802399	6802618	6801942	6802310
1044	"AT5G20680"	"TBL16"	chr5	+	6998778	6998998	6998851	6998998	6998102	6998350
1045	"AT5G09330"	"VNI1"	chr5	-	2894551	2895062	2894551	2895043	2895310	2895421
1046	"AT5G09330"	"VNI1"	chr5	-	2894551	2895065	2894551	2894755	2895310	2895422
1047	"AT1G79910"	"AT1G79910"	chr1	+	30055729	30055833	30055733	30055833	30055157	30055290
1048	"AT3G08840"	"AT3G08840"	chr3	-	2680517	2680590	2680517	2680563	2680664	2680908
1049	"AT3G51960"	"ATBZIP24"	chr3	-	19283261	19283568	19283261	19283565	19283653	19283849
1050	"AT1G21640"	"NADK2"	chr1	+	7591099	7591263	7591141	7591263	7589169	7591026
1051	"AT3G09940"	"MDHAR"	chr3	-	3057782	3057901	3057782	3057877	3057988	3058069
1052	"AT5G64460"	"AT5G64460"	chr5	-	25775044	25775115	25775044	25775106	25775305	25775354
1053	"AT5G64460"	"AT5G64460"	chr5	-	25775044	25775115	25775044	25775106	25775394	25775429
1054	"AT5G64460"	"AT5G64460"	chr5	-	25775044	25775115	25775044	25775106	25775482	25775568
1055	"AT2G39280"	"AT2G39280"	chr2	-	16403158	16403220	16403158	16403205	16403428	16403832
1056	"AT3G09090"	"DEX1"	chr3	-	2782697	2783245	2782697	2783229	2783300	2783483
1057	"AT1G14620"	"DECOY"	chr1	-	5014752	5015091	5014752	5015089	5015176	5015302
1058	"AT3G27300"	"ACG9"	chr3	-	10086114	10086332	10086114	10086310	10086411	10086488
1059	"AT2G41350"	"AT2G41350"	chr2	+	17233088	17233229	17233091	17233229	17232471	17232595
1060	"AT3G10820"	"MED26A"	chr3	+	3388764	3388792	3388771	3388792	3388530	3388652
1061	"AT3G16230"	"AT3G16230"	chr3	+	5500366	5500588	5500490	5500588	5500177	5500272
1062	"AT3G54730"	"AT3G54730"	chr3	+	20259989	20260453	20260194	20260453	20259002	20259640
1063	"AT5G06440"	"AT5G06440"	chr5	-	1966255	1966378	1966255	1966364	1966474	1966596
1064	"AT5G22650"	"HDT2"	chr5	+	7535754	7535881	7535757	7535881	7535504	7535613
1065	"AT5G20720"	"CPN21"	chr5	+	7015009	7015188	7015012	7015188	7014668	7014749
1066	"AT1G72530"	"MORF7"	chr1	+	27313782	27313937	27313794	27313937	27313545	27313611
1067	"AT4G01290"	"AT4G01290"	chr4	-	542164	542361	542164	542358	542700	542903
1068	"AT1G05320"	"AT1G05320"	chr1	+	1554812	1554900	1554821	1554900	1553893	1553949
1069	"AT1G63220"	"AT1G63220"	chr1	+	23449577	23449643	23449619	23449643	23448918	23449083
1070	"AT5G25770"	"AT5G25770"	chr5	-	8971310	8971438	8971310	8971429	8971672	8971829
1071	"AT1G23360"	"MENG"	chr1	-	8296253	8296509	8296253	8296342	8296593	8296658
1072	"AT2G22050"	"AT2G22050"	chr2	+	9377532	9377862	9377535	9377862	9376683	9377443
1073	"AT5G57300"	"COQ5"	chr5	-	23210517	23210660	23210517	23210654	23210874	23210955
1074	"AT3G14420"	"GLO1"	chr3	+	4823336	4823437	4823340	4823437	4823177	4823247
1075	"AT4G19040"	"EDR2"	chr4	-	10435649	10435735	10435649	10435717	10436208	10436312
1076	"AT3G21700"	"SGP2"	chr3	+	7645259	7645396	7645262	7645396	7645055	7645179
1077	"AT4G34020"	"DJ1C"	chr4	-	16300349	16300550	16300349	16300445	16300642	16300938
1078	"AT3G09600"	"RVE8"	chr3	+	2948155	2948296	2948177	2948296	2947923	2947983
1079	"AT2G23320"	"WRKY15"	chr2	+	9925979	9926372	9925981	9926372	9925751	9925877
1080	"AT5G20920"	"EMB1401"	chr5	-	7096380	7096495	7096380	7096492	7096622	7096669
1081	"AT2G04030"	"CR88"	chr2	+	1284574	1284829	1284583	1284829	1284418	1284496
1082	"AT5G19390"	"ROPGAP7"	chr5	+	6538011	6538483	6538018	6538483	6537586	6537793
1083	"AT5G59440"	"ZEU1"	chr5	+	23971808	23972169	23971815	23972169	23971514	23971569
1084	"AT4G13590"	"AT4G13590"	chr4	-	7903341	7903498	7903341	7903494	7903650	7903961
1085	"AT4G28040"	"AT4G28040"	chr4	+	13940849	13941059	13940858	13941059	13940600	13940716
1086	"AT2G28290"	"SYD"	chr2	+	12072333	12073083	12072375	12073083	12067482	12072240
1087	"AT3G01040"	"GAUT13"	chr3	+	10264	10423	10267	10423	10105	10161
1088	"AT5G54130"	"AT5G54130"	chr5	+	21964750	21964858	21964763	21964858	21964532	21964643
1089	"AT3G27430"	"PBB1"	chr3	+	10154975	10155342	10154977	10155342	10154775	10154863
1090	"AT4G40085"	"AT4G40085"	chr4	-	18579241	18579797	18579241	18579755	18580004	18580377
1091	"AT5G66240"	"AT5G66240"	chr5	+	26467906	26467956	26467912	26467956	26467723	26467808
1092	"AT4G15030"	"AT4G15030"	chr4	+	8579131	8579211	8579143	8579211	8578977	8579044
1093	"AT2G33350"	"AT2G33350"	chr2	+	14136247	14136448	14136250	14136448	14135364	14136111
1094	"AT1G26440"	"UPS5"	chr1	-	9144994	9145195	9144994	9145114	9145300	9145340
1095	"AT1G26440"	"UPS5"	chr1	-	9144994	9145340	9144994	9145195	9145412	9145696
1096	"AT1G21560"	"AT1G21560"	chr1	+	7555182	7556032	7555369	7556032	7554783	7554975
1097	"AT4G33650"	"DRP3A"	chr4	+	16164959	16165058	16164962	16165058	16164757	16164871
1098	"AT2G05520"	"GRP3"	chr2	+	2026649	2027117	2026670	2027117	2026523	2026610
1099	"AT2G05520"	"GRP3"	chr2	+	2026649	2027117	2026712	2027117	2026523	2026610
1100	"AT2G05520"	"GRP3"	chr2	+	2026649	2027117	2026733	2027117	2026523	2026610
1101	"AT2G05520"	"GRP3"	chr2	+	2026670	2027117	2026712	2027117	2026523	2026610
1102	"AT2G05520"	"GRP3"	chr2	+	2026670	2027117	2026733	2027117	2026523	2026610
1103	"AT2G05520"	"GRP3"	chr2	+	2026712	2027117	2026733	2027117	2026523	2026610
1104	"AT2G05520"	"GRP3"	chr2	+	2026649	2027117	2026670	2027117	2026523	2026628
1105	"AT2G05520"	"GRP3"	chr2	+	2026649	2027117	2026712	2027117	2026523	2026628
1106	"AT2G05520"	"GRP3"	chr2	+	2026670	2027117	2026712	2027117	2026523	2026628
1107	"AT2G05520"	"GRP3"	chr2	+	2026712	2027117	2026733	2027117	2026523	2026649
1108	"AT4G32000"	"AT4G32000"	chr4	-	15475757	15475969	15475757	15475966	15476095	15476257
1109	"AT3G18760"	"AT3G18760"	chr3	-	6457689	6458166	6457689	6458151	6459375	6459627
1110	"AT3G55470"	"AT3G55470"	chr3	+	20565554	20565696	20565557	20565696	20564520	20564586
1111	"AT5G59090"	"ATSBT4.12"	chr5	-	23851904	23852681	23851904	23852666	23852762	23852970
1112	"AT5G59090"	"ATSBT4.12"	chr5	-	23854351	23854604	23854351	23854598	23854688	23854780
1113	"AT1G69210"	"AT1G69210"	chr1	-	26018437	26019081	26018437	26018882	26019179	26019355
1114	"AT2G26340"	"AT2G26340"	chr2	+	11216091	11216159	11216100	11216159	11215918	11216013
1115	"AT2G29090"	"CYP707A2"	chr2	-	12498841	12499261	12498841	12499160	12499565	12499723
1116	"AT5G58190"	"ECT10"	chr5	+	23546770	23546915	23546773	23546915	23546635	23546673
1117	"AT1G56230"	"AT1G56230"	chr1	-	21047112	21047639	21047112	21047609	21047719	21048382
1118	"AT1G73350"	"AT1G73350"	chr1	-	27576238	27576345	27576238	27576339	27576430	27576479
1119	"AT1G73350"	"AT1G73350"	chr1	-	27576430	27576519	27576430	27576479	27576900	27576965
1120	"AT2G35660"	"CTF2A"	chr2	+	14989001	14989075	14989009	14989075	14988777	14988924
1121	"AT1G11180"	"SCAMP5"	chr1	+	3746530	3746632	3746569	3746632	3746343	3746466
1122	"AT2G46320"	"AT2G46320"	chr2	+	19016766	19016842	19016782	19016842	19016391	19016514
1123	"AT1G77765"	"AT1G77765"	chr1	+	29245725	29245887	29245728	29245887	29245049	29245374
1124	"AT2G27920"	"SCPL51"	chr2	-	11888013	11888260	11888013	11888250	11888488	11888596
1125	"AT5G23610"	"AT5G23610"	chr5	-	7958016	7958134	7958016	7958131	7958217	7958576
1126	"AT5G35330"	"MBD2"	chr5	-	13524824	13525279	13524824	13525275	13525641	13525787
1127	"AT5G24350"	"MIP2"	chr5	+	8304631	8305566	8304644	8305566	8303289	8304256
1128	"AT1G48410"	"AGO1"	chr1	-	17890509	17890649	17890509	17890643	17890734	17890884
1129	"AT3G19290"	"ABF4"	chr3	+	6689706	6690123	6689709	6690123	6689428	6689458
1130	"AT3G47010"	"AT3G47010"	chr3	-	17317316	17317518	17317316	17317510	17317588	17317776
1131	"AT4G26940"	"B3GALT4"	chr4	-	13530354	13530480	13530354	13530406	13530567	13530655
1132	"AT1G79500"	"KDSA1"	chr1	+	29905909	29906013	29905932	29906013	29905771	29905819
1133	"AT2G31810"	"AT2G31810"	chr2	+	13524595	13524809	13524660	13524809	13524221	13524518
1134	"AT3G11960"	"AT3G11960"	chr3	+	3791888	3791989	3791912	3791989	3791530	3791690
1135	"AT4G36730"	"GBF1"	chr4	-	17310630	17310679	17310630	17310673	17310757	17310815
